withdrawal_id,customer_id,date_id,payment_method_id,gross_withdrawal_amount,fees,net_withdrawal,status,currency
1543,1599,20251031,4,275.43,1.08,274.35,Approved,NOK
1544,1601,20251027,2,25.63,0.61,25.02,Approved,ARS
1545,1601,20250228,5,106.38,0.78,105.6,Pending,ARS
1546,1601,20250709,2,22.06,0.38,21.68,Approved,ARS
1547,1601,20250520,5,81.13,1.16,79.97,Declined,ARS
1548,1602,20250807,3,681.18,3.62,677.56,Approved,ARS
1549,1602,20251016,3,684.95,5.52,679.43,Declined,ARS
1550,1602,20250520,5,367.67,1.94,365.73,Approved,ARS
1551,1602,20250203,5,158.89,1.37,157.52,Approved,ARS
1552,1603,20251004,3,13.02,0.6,12.42,Approved,EUR
1553,1603,20250830,4,5.5,0.32,5.18,Approved,EUR
1554,1604,20251024,6,360.08,2.53,357.55,Approved,USD
1555,1607,20250801,1,261.94,2.24,259.7,Approved,EUR
1556,1609,20250422,3,548.41,1.91,546.5,Pending,EUR
1557,1610,20250924,1,139.0,1.57,137.43,Approved,MXN
1558,1610,20251007,3,23.12,0.52,22.6,Pending,MXN
1559,1610,20251018,1,48.76,0.6,48.16,Approved,MXN
1560,1611,20250310,5,5.5,0.36,5.14,Pending,EUR
1561,1611,20250621,6,63.19,1.0,62.19,Approved,EUR
1562,1611,20250923,1,19.47,0.34,19.13,Pending,EUR
1563,1611,20250820,3,34.25,0.54,33.71,Approved,EUR
1564,1612,20250822,4,115.34,0.75,114.59,Approved,DKK
1565,1613,20241017,1,313.16,2.89,310.27,Approved,EUR
1566,1614,20251018,3,5.0,0.34,4.66,Approved,EUR
1567,1614,20250917,6,5.0,0.58,4.42,Approved,EUR
1568,1614,20250915,4,20.01,0.35,19.66,Approved,EUR
1569,1615,20251019,4,787.92,6.51,781.41,Approved,ARS
1570,1615,20251024,6,148.24,0.93,147.31,Approved,ARS
1571,1618,20250720,5,41.59,0.46,41.13,Declined,USD
1572,1618,20250516,4,64.11,0.88,63.23,Pending,USD
1573,1618,20250402,2,44.71,0.58,44.13,Approved,USD
1574,1621,20250624,6,23.38,0.5,22.88,Approved,AUD
1575,1621,20250617,3,154.06,1.06,153.0,Approved,AUD
1576,1623,20251023,2,13.44,0.42,13.02,Approved,EUR
1577,1623,20251023,6,159.9,1.37,158.53,Approved,EUR
1578,1624,20250424,1,1924.86,12.28,1912.58,Approved,NZD
1579,1625,20250509,6,153.29,1.42,151.87,Approved,GBP
1580,1625,20241126,6,58.13,0.67,57.46,Approved,GBP
1581,1628,20250813,4,2458.03,9.02,2449.01,Approved,EUR
1582,1628,20251018,3,3034.58,17.52,3017.06,Approved,EUR
1583,1632,20251003,2,37.4,0.59,36.81,Approved,EUR
1584,1632,20251003,1,37.17,0.64,36.53,Pending,EUR
1585,1632,20250915,6,54.96,0.64,54.32,Approved,EUR
1586,1633,20250720,2,206.81,1.29,205.52,Approved,CAD
1587,1633,20250309,5,69.59,0.97,68.62,Approved,CAD
1588,1633,20250813,6,101.03,1.07,99.96,Approved,CAD
1589,1635,20251003,4,493.23,4.19,489.04,Approved,NZD
1590,1635,20250821,1,26.16,0.58,25.58,Approved,NZD
1591,1636,20241102,1,361.17,1.98,359.19,Approved,BRL
1592,1636,20250224,1,74.85,0.93,73.92,Approved,BRL
1593,1638,20250524,6,32.99,0.57,32.42,Approved,BRL
1594,1638,20250513,4,28.3,0.42,27.88,Pending,BRL
1595,1638,20241210,4,60.37,0.94,59.43,Approved,BRL
1596,1639,20250608,2,73.72,0.79,72.93,Approved,NZD
1597,1641,20250605,1,114.49,1.02,113.47,Approved,EUR
1598,1641,20250722,6,42.88,0.56,42.32,Declined,EUR
1599,1645,20250802,2,638.74,5.16,633.58,Approved,MXN
1600,1647,20251030,6,46.15,0.49,45.66,Pending,EUR
1601,1649,20251031,2,479.98,2.77,477.21,Approved,EUR
1602,1650,20251016,2,112.84,0.68,112.16,Approved,EUR
1603,1650,20250515,6,18.58,0.35,18.23,Approved,EUR
1604,1651,20250602,3,35.45,0.81,34.64,Approved,COP
1605,1652,20250920,1,15.66,0.69,14.97,Approved,DKK
1606,1652,20251003,6,11.89,0.59,11.3,Approved,DKK
1607,1653,20251002,6,322.78,3.0,319.78,Pending,COP
1608,1655,20251011,6,323.05,1.88,321.17,Approved,DKK
1609,1655,20251020,4,1306.55,10.01,1296.54,Declined,DKK
1610,1655,20250723,5,792.87,3.18,789.69,Approved,DKK
1611,1655,20251002,2,773.82,5.9,767.92,Approved,DKK
1612,1655,20251018,4,738.43,5.25,733.18,Approved,DKK
1613,1656,20241122,1,65.47,0.52,64.95,Approved,EUR
1614,1657,20250902,5,34.03,0.47,33.56,Approved,EUR
1615,1657,20250522,1,37.33,0.4,36.93,Approved,EUR
1616,1659,20250318,6,27.99,0.49,27.5,Approved,EUR
1617,1662,20250826,1,119.68,1.08,118.6,Approved,COP
1618,1662,20251029,2,153.24,1.2,152.04,Approved,COP
1619,1663,20251027,6,7.86,0.48,7.38,Approved,CAD
1620,1663,20241209,1,19.47,0.4,19.07,Approved,CAD
1621,1663,20250114,6,20.15,0.42,19.73,Approved,CAD
1622,1664,20250911,6,133.35,1.21,132.14,Approved,SEK
1623,1664,20250630,2,34.08,0.6,33.48,Approved,SEK
1624,1664,20250523,3,27.25,0.7,26.55,Approved,SEK
1625,1664,20250121,6,24.83,0.36,24.47,Declined,SEK
1626,1665,20250502,5,9.32,0.48,8.84,Approved,SEK
1627,1665,20241026,2,25.55,0.58,24.97,Approved,SEK
1628,1666,20250817,3,111.15,1.11,110.04,Approved,DKK
1629,1667,20251001,3,1419.87,6.27,1413.6,Approved,ARS
1630,1667,20250414,1,758.83,2.09,756.74,Approved,ARS
1631,1667,20250323,6,2052.05,12.3,2039.75,Approved,ARS
1632,1668,20250916,3,78.1,0.78,77.32,Approved,GBP
1633,1670,20251007,2,93.81,0.99,92.82,Approved,MXN
1634,1672,20250902,6,461.94,3.1,458.84,Approved,SEK
1635,1673,20251022,3,668.23,5.28,662.95,Approved,AUD
1636,1674,20251031,6,97.96,1.21,96.75,Approved,NZD
1637,1674,20251030,5,63.34,0.73,62.61,Approved,NZD
1638,1676,20250619,5,923.24,3.29,919.95,Approved,EUR
1639,1678,20250312,6,560.0,4.47,555.53,Approved,SEK
1640,1679,20251016,6,1077.25,6.87,1070.38,Approved,BRL
1641,1679,20251024,2,1230.79,8.89,1221.9,Approved,BRL
1642,1681,20251026,1,13.95,0.3,13.65,Approved,CAD
1643,1681,20251007,6,15.96,0.58,15.38,Approved,CAD
1644,1682,20251006,3,5.0,0.24,4.76,Approved,NZD
1645,1682,20251002,1,5.41,0.28,5.13,Approved,NZD
1646,1682,20250810,3,5.0,0.38,4.62,Approved,NZD
1647,1685,20251018,3,147.97,0.77,147.2,Approved,CAD
1648,1685,20251025,4,434.0,3.09,430.91,Approved,CAD
1649,1686,20240520,1,125.35,1.46,123.89,Approved,SEK
1650,1693,20241219,2,269.31,2.47,266.84,Approved,EUR
1651,1693,20250925,6,176.23,0.64,175.59,Approved,EUR
1652,1694,20250917,4,61.48,0.86,60.62,Approved,EUR
1653,1694,20250602,2,78.2,0.95,77.25,Approved,EUR
1654,1695,20251022,2,986.37,6.96,979.41,Approved,EUR
1655,1696,20251024,3,270.45,0.83,269.62,Approved,NZD
1656,1698,20251024,2,43.21,0.72,42.49,Approved,EUR
1657,1699,20250616,3,47.5,0.51,46.99,Approved,ARS
1658,1703,20250515,4,25.57,0.75,24.82,Approved,EUR
1659,1703,20250603,1,13.86,0.64,13.22,Approved,EUR
1660,1705,20251030,2,727.64,6.28,721.36,Approved,EUR
1661,1708,20250828,2,565.83,2.99,562.84,Approved,EUR
1662,1710,20250914,6,382.98,2.35,380.63,Approved,NZD
1663,1710,20250724,4,743.29,3.33,739.96,Approved,NZD
1664,1711,20240921,3,597.56,3.89,593.67,Approved,NOK
1665,1714,20250328,4,74.99,0.46,74.53,Approved,CAD
1666,1716,20250708,6,1237.58,7.59,1229.99,Approved,EUR
1667,1717,20250831,1,5490.26,22.72,5467.54,Approved,USD
1668,1719,20250909,6,902.8,6.85,895.95,Pending,EUR
1669,1719,20250531,1,118.69,1.27,117.42,Approved,EUR
1670,1719,20250826,5,170.87,1.26,169.61,Pending,EUR
1671,1722,20250620,5,43.07,0.46,42.61,Approved,EUR
1672,1722,20251027,5,24.0,0.67,23.33,Approved,EUR
1673,1722,20251008,3,14.17,0.52,13.65,Approved,EUR
1674,1723,20251011,3,43.3,0.72,42.58,Approved,EUR
1675,1727,20251025,5,63.96,0.41,63.55,Approved,EUR
1676,1728,20240513,3,101.72,1.24,100.48,Approved,NOK
1677,1728,20240510,6,77.62,0.83,76.79,Approved,NOK
1678,1728,20250315,3,158.32,1.37,156.95,Approved,NOK
1679,1728,20250530,1,117.35,0.55,116.8,Declined,NOK
1680,1731,20250714,4,102.93,0.76,102.17,Approved,EUR
1681,1732,20250803,5,9.79,0.27,9.52,Pending,EUR
1682,1732,20251021,6,33.39,0.51,32.88,Approved,EUR
1683,1732,20250918,5,15.73,0.36,15.37,Approved,EUR
1684,1733,20250902,3,336.83,2.48,334.35,Pending,EUR
1685,1734,20250908,6,67.13,0.48,66.65,Approved,EUR
1686,1738,20250603,6,66.51,0.61,65.9,Approved,DKK
1687,1740,20251010,4,287.27,2.12,285.15,Approved,CAD
1688,1740,20251020,1,185.43,1.84,183.59,Approved,CAD
1689,1741,20250529,2,14.16,0.6,13.56,Approved,EUR
1690,1741,20251022,3,37.01,0.6,36.41,Approved,EUR
1691,1743,20240919,3,225.48,2.03,223.45,Approved,EUR
1692,1743,20250910,1,345.45,2.5,342.95,Approved,EUR
1693,1743,20251007,3,1090.27,5.35,1084.92,Approved,EUR
1694,1743,20250914,4,419.58,2.73,416.85,Approved,EUR
1695,1744,20251001,5,491.21,4.37,486.84,Approved,AUD
1696,1744,20250826,5,640.78,4.17,636.61,Approved,AUD
1697,1744,20250918,6,347.46,1.99,345.47,Approved,AUD
1698,1745,20250909,4,9.24,0.52,8.72,Approved,AUD
1699,1745,20250615,6,5.0,0.45,4.55,Approved,AUD
1700,1745,20250901,3,5.0,0.41,4.59,Approved,AUD
1701,1746,20250729,2,539.78,4.44,535.34,Approved,AUD
1702,1746,20250614,6,349.68,2.28,347.4,Approved,AUD
1703,1747,20251017,6,402.16,1.26,400.9,Approved,EUR
1704,1749,20250405,5,19.74,0.38,19.36,Approved,MXN
1705,1749,20250813,2,34.33,0.29,34.04,Approved,MXN
1706,1754,20251030,6,657.5,2.26,655.24,Approved,EUR
1707,1755,20241221,5,30.97,0.39,30.58,Approved,BRL
1708,1756,20250611,6,5.36,0.33,5.03,Approved,COP
1709,1757,20241113,2,229.25,1.73,227.52,Pending,EUR
1710,1758,20250807,6,571.56,4.19,567.37,Approved,EUR
1711,1759,20241012,6,32.36,0.76,31.6,Approved,BRL
1712,1759,20250218,6,10.84,0.5,10.34,Approved,BRL
1713,1759,20250123,3,51.39,0.61,50.78,Approved,BRL
1714,1759,20251019,1,29.06,0.57,28.49,Approved,BRL
1715,1761,20250823,5,1134.31,8.52,1125.79,Approved,EUR
1716,1766,20250110,6,64.41,0.86,63.55,Approved,ARS
1717,1767,20251020,4,34.49,0.4,34.09,Pending,USD
1718,1771,20250224,3,60.05,0.9,59.15,Approved,EUR
1719,1773,20250828,4,4148.97,20.32,4128.65,Approved,EUR
1720,1774,20250918,5,427.67,2.16,425.51,Approved,CAD
1721,1778,20250528,2,415.56,2.92,412.64,Pending,DKK
1722,1778,20250925,3,1874.04,13.2,1860.84,Pending,DKK
1723,1781,20250511,6,5.0,0.49,4.51,Approved,USD
1724,1781,20250915,3,24.02,0.39,23.63,Approved,USD
1725,1781,20250401,6,10.34,0.63,9.71,Approved,USD
1726,1782,20250426,3,460.93,3.2,457.73,Approved,EUR
1727,1783,20251004,3,530.01,2.95,527.06,Approved,EUR
1728,1783,20240809,1,587.27,2.19,585.08,Approved,EUR
1729,1785,20250725,3,39.78,0.55,39.23,Pending,NZD
1730,1786,20251005,6,992.59,3.04,989.55,Approved,EUR
1731,1786,20250801,3,124.37,1.24,123.13,Approved,EUR
1732,1786,20250506,2,49.57,0.57,49.0,Approved,EUR
1733,1787,20250831,6,5.0,0.5,4.5,Approved,NOK
1734,1787,20250422,3,5.0,0.58,4.42,Pending,NOK
1735,1787,20250627,6,6.56,0.53,6.03,Approved,NOK
1736,1787,20250325,4,5.0,0.26,4.74,Approved,NOK
1737,1787,20250707,4,10.28,0.61,9.67,Pending,NOK
1738,1789,20250527,1,90.11,0.55,89.56,Approved,CAD
1739,1789,20241018,1,129.34,1.42,127.92,Approved,CAD
1740,1792,20251028,5,256.76,2.24,254.52,Approved,SEK
1741,1793,20250826,5,90.43,0.42,90.01,Approved,COP
1742,1795,20250608,5,28.13,0.65,27.48,Approved,EUR
1743,1795,20241224,3,88.55,0.77,87.78,Pending,EUR
1744,1797,20250920,2,131.12,0.83,130.29,Approved,USD
1745,1798,20250211,5,166.14,0.78,165.36,Approved,EUR
1746,1798,20250907,5,147.85,0.69,147.16,Approved,EUR
1747,1799,20250828,2,51.11,0.86,50.25,Approved,EUR
1748,1803,20251020,6,7.28,0.52,6.76,Approved,DKK
1749,1803,20251022,5,5.0,0.59,4.41,Approved,DKK
1750,1805,20250605,6,45.32,0.85,44.47,Approved,EUR
1751,1812,20251016,6,34.23,0.47,33.76,Approved,EUR
1752,1813,20241230,5,1030.18,7.81,1022.37,Approved,BRL
1753,1814,20250805,6,357.78,2.63,355.15,Approved,ARS
1754,1814,20250807,3,202.93,1.78,201.15,Approved,ARS
1755,1815,20250909,1,92.12,1.09,91.03,Approved,DKK
1756,1817,20240930,2,8.05,0.62,7.43,Pending,ARS
1757,1817,20241112,6,26.39,0.66,25.73,Pending,ARS
1758,1819,20250212,2,19.59,0.56,19.03,Approved,EUR
1759,1821,20251031,1,279.43,1.36,278.07,Approved,AUD
1760,1822,20241202,4,658.83,4.88,653.95,Approved,EUR
1761,1823,20251028,6,1642.02,9.05,1632.97,Approved,ARS
1762,1824,20241014,4,59.51,0.99,58.52,Approved,EUR
1763,1824,20250622,1,5.0,0.63,4.37,Approved,EUR
1764,1824,20250530,3,47.21,0.47,46.74,Approved,EUR
1765,1825,20250128,6,119.64,1.0,118.64,Approved,EUR
1766,1825,20250623,3,17.8,0.35,17.45,Approved,EUR
1767,1825,20250727,4,33.81,0.59,33.22,Approved,EUR
1768,1825,20251028,4,113.63,0.98,112.65,Approved,EUR
1769,1825,20250404,2,74.19,0.6,73.59,Approved,EUR
1770,1825,20250916,6,294.29,2.66,291.63,Approved,EUR
1771,1825,20250818,3,231.34,2.12,229.22,Approved,EUR
1772,1827,20251031,1,11.18,0.6,10.58,Approved,NOK
1773,1827,20251022,3,5.0,0.24,4.76,Approved,NOK
1774,1827,20251026,6,35.73,0.61,35.12,Approved,NOK
1775,1827,20251016,1,88.34,0.57,87.77,Approved,NOK
1776,1828,20251029,3,13.03,0.51,12.52,Approved,EUR
1777,1830,20250707,2,5.0,0.5,4.5,Approved,NOK
1778,1830,20250606,2,18.05,0.51,17.54,Approved,NOK
1779,1830,20251024,5,15.32,0.55,14.77,Approved,NOK
1780,1830,20240326,3,28.12,0.79,27.33,Approved,NOK
1781,1830,20250508,2,10.04,0.45,9.59,Pending,NOK
1782,1833,20250501,3,5.0,0.25,4.75,Pending,SEK
1783,1833,20250116,6,9.01,0.35,8.66,Approved,SEK
1784,1833,20250605,2,9.13,0.42,8.71,Approved,SEK
1785,1833,20240427,3,12.13,0.65,11.48,Approved,SEK
1786,1833,20240709,6,5.29,0.32,4.97,Approved,SEK
1787,1834,20250318,1,192.3,1.49,190.81,Approved,GBP
1788,1835,20251002,2,539.42,2.01,537.41,Approved,EUR
1789,1837,20251004,5,529.55,2.43,527.12,Approved,NOK
1790,1838,20251001,6,441.44,2.92,438.52,Approved,EUR
1791,1840,20240720,6,24.68,0.26,24.42,Approved,EUR
1792,1840,20250808,1,55.97,0.92,55.05,Approved,EUR
1793,1842,20240701,1,176.22,1.83,174.39,Approved,EUR
1794,1842,20250807,4,78.14,0.8,77.34,Approved,EUR
1795,1844,20251004,6,72.69,0.56,72.13,Approved,EUR
1796,1847,20250216,6,214.31,1.77,212.54,Approved,EUR
1797,1847,20250602,2,13.66,0.69,12.97,Approved,EUR
1798,1849,20250818,6,117.07,1.0,116.07,Approved,GBP
1799,1853,20240918,3,96.34,0.86,95.48,Approved,EUR
1800,1853,20250310,3,75.03,0.54,74.49,Pending,EUR
1801,1861,20251005,3,172.21,1.62,170.59,Approved,MXN
1802,1863,20250917,3,536.69,3.32,533.37,Approved,EUR
1803,1864,20251002,2,54.64,0.75,53.89,Approved,NZD
1804,1866,20250622,3,3036.35,21.64,3014.71,Approved,AUD
1805,1866,20250821,6,1640.07,6.94,1633.13,Approved,AUD
1806,1868,20241216,5,252.87,1.56,251.31,Approved,EUR
1807,1870,20250109,2,521.97,2.41,519.56,Approved,MXN
1808,1871,20251017,6,10.46,0.45,10.01,Approved,COP
1809,1871,20250926,2,61.02,0.84,60.18,Approved,COP
1810,1871,20250929,3,64.04,0.83,63.21,Approved,COP
1811,1873,20250804,4,315.83,2.44,313.39,Approved,NOK
1812,1873,20251025,1,54.48,0.75,53.73,Approved,NOK
1813,1876,20250412,6,5.0,0.54,4.46,Approved,NOK
1814,1876,20251017,2,7.45,0.56,6.89,Pending,NOK
1815,1879,20250531,2,204.4,1.53,202.87,Approved,EUR
1816,1880,20250913,2,97.29,0.67,96.62,Approved,USD
1817,1880,20250920,5,25.72,0.56,25.16,Approved,USD
1818,1880,20251014,2,40.81,0.61,40.2,Declined,USD
1819,1880,20251021,6,62.41,1.06,61.35,Approved,USD
1820,1881,20250818,2,42.5,0.65,41.85,Approved,GBP
1821,1881,20250807,3,21.58,0.73,20.85,Approved,GBP
1822,1882,20250127,3,154.84,1.35,153.49,Approved,SEK
1823,1883,20251007,1,152.79,1.08,151.71,Approved,COP
1824,1884,20251015,5,38.12,0.61,37.51,Approved,BRL
1825,1884,20250828,5,106.72,0.97,105.75,Approved,BRL
1826,1885,20250820,3,466.56,3.91,462.65,Approved,EUR
1827,1886,20250916,1,119.23,1.15,118.08,Approved,EUR
1828,1886,20250402,4,21.28,0.31,20.97,Approved,EUR
1829,1887,20250203,2,64.82,0.83,63.99,Pending,GBP
1830,1887,20251009,2,54.76,0.62,54.14,Approved,GBP
1831,1887,20250730,3,32.92,0.64,32.28,Approved,GBP
1832,1887,20250325,4,52.48,0.58,51.9,Approved,GBP
1833,1888,20251031,5,5876.15,39.05,5837.1,Approved,EUR
1834,1888,20250919,2,1002.22,4.14,998.08,Approved,EUR
1835,1889,20250605,6,4371.92,22.79,4349.13,Approved,USD
1836,1889,20250730,5,2132.03,8.92,2123.11,Approved,USD
1837,1891,20251024,3,249.65,1.95,247.7,Pending,EUR
1838,1891,20250728,3,27.07,0.62,26.45,Approved,EUR
1839,1891,20250819,1,25.05,0.69,24.36,Approved,EUR
1840,1891,20250907,6,188.7,1.69,187.01,Approved,EUR
1841,1891,20251027,5,19.46,0.53,18.93,Pending,EUR
1842,1892,20251022,1,309.36,2.82,306.54,Approved,EUR
1843,1895,20250509,1,47.92,0.85,47.07,Approved,EUR
1844,1896,20251001,6,83.18,0.89,82.29,Approved,EUR
1845,1897,20250822,6,94.14,1.14,93.0,Approved,MXN
1846,1898,20241009,1,130.52,0.9,129.62,Approved,EUR
1847,1899,20250917,6,1969.83,8.67,1961.16,Approved,GBP
1848,1901,20250318,5,5.0,0.26,4.74,Approved,EUR
1849,1901,20250713,6,11.45,0.56,10.89,Approved,EUR
1850,1901,20250702,6,5.85,0.29,5.56,Approved,EUR
1851,1903,20251030,1,87.86,0.41,87.45,Approved,EUR
1852,1905,20250731,5,8.27,0.63,7.64,Approved,EUR
1853,1905,20250613,1,11.44,0.33,11.11,Pending,EUR
1854,1906,20251029,4,76.24,0.71,75.53,Pending,EUR
1855,1907,20240506,1,30.43,0.35,30.08,Approved,EUR
1856,1909,20250825,3,341.82,2.01,339.81,Approved,EUR
1857,1910,20250630,1,125.38,1.17,124.21,Approved,USD
1858,1911,20250511,6,6.45,0.52,5.93,Approved,EUR
1859,1911,20241202,3,25.91,0.66,25.25,Approved,EUR
1860,1911,20250516,4,34.51,0.48,34.03,Approved,EUR
1861,1913,20251019,6,8.48,0.59,7.89,Approved,EUR
1862,1913,20250527,6,30.72,0.66,30.06,Pending,EUR
1863,1914,20240907,2,63.88,0.84,63.04,Approved,EUR
1864,1914,20250711,1,10.19,0.59,9.6,Approved,EUR
1865,1914,20250628,5,7.27,0.38,6.89,Approved,EUR
1866,1915,20251029,3,5.0,0.33,4.67,Approved,ARS
1867,1915,20250927,5,35.44,0.57,34.87,Approved,ARS
1868,1916,20250806,6,21.47,0.6,20.87,Pending,BRL
1869,1922,20250925,3,306.97,2.21,304.76,Approved,EUR
1870,1922,20250927,3,160.54,1.44,159.1,Approved,EUR
1871,1922,20251019,6,35.68,0.4,35.28,Approved,EUR
1872,1923,20250620,6,764.09,4.43,759.66,Approved,EUR
1873,1924,20250519,2,184.82,1.63,183.19,Approved,DKK
1874,1924,20250617,1,72.73,0.68,72.05,Pending,DKK
1875,1925,20240309,4,175.1,0.87,174.23,Approved,NZD
1876,1926,20241008,3,39.95,0.63,39.32,Approved,NOK
1877,1933,20250614,3,398.21,3.68,394.53,Approved,EUR
1878,1935,20251005,5,62.61,0.57,62.04,Approved,EUR
1879,1935,20250821,2,5.0,0.33,4.67,Approved,EUR
1880,1935,20250908,3,40.67,0.61,40.06,Approved,EUR
1881,1935,20251004,3,48.6,0.42,48.18,Approved,EUR
1882,1935,20250826,2,43.23,0.63,42.6,Approved,EUR
1883,1935,20250808,1,39.19,0.57,38.62,Approved,EUR
1884,1938,20241009,6,73.5,0.95,72.55,Approved,AUD
1885,1939,20240926,6,179.41,1.47,177.94,Declined,AUD
1886,1939,20250821,6,107.67,0.81,106.86,Approved,AUD
1887,1939,20241123,6,123.13,0.91,122.22,Approved,AUD
1888,1939,20250915,3,257.78,0.93,256.85,Approved,AUD
1889,1939,20250512,1,717.75,2.14,715.61,Approved,AUD
1890,1940,20250114,6,59.18,0.64,58.54,Approved,ARS
1891,1942,20240807,6,21.24,0.66,20.58,Approved,EUR
1892,1944,20250703,2,5.0,0.31,4.69,Approved,EUR
1893,1944,20250722,2,68.73,1.06,67.67,Approved,EUR
1894,1947,20250824,6,654.41,5.22,649.19,Approved,EUR
1895,1948,20250522,6,26.87,0.37,26.5,Pending,EUR
1896,1948,20251025,6,286.21,1.33,284.88,Approved,EUR
1897,1949,20250526,4,171.28,1.2,170.08,Approved,GBP
1898,1949,20250605,3,142.63,1.42,141.21,Approved,GBP
1899,1950,20251023,5,158.96,1.08,157.88,Approved,COP
1900,1951,20251023,3,20.28,0.62,19.66,Approved,CAD
1901,1951,20250704,1,42.12,0.55,41.57,Approved,CAD
1902,1952,20251013,5,325.58,1.45,324.13,Approved,AUD
1903,1953,20251017,1,41.12,0.68,40.44,Approved,EUR
1904,1953,20251021,1,24.39,0.58,23.81,Approved,EUR
1905,1953,20251026,6,25.68,0.62,25.06,Approved,EUR
1906,1953,20241119,3,19.54,0.7,18.84,Approved,EUR
1907,1956,20251023,1,220.19,1.07,219.12,Approved,EUR
1908,1957,20250913,5,134.61,1.18,133.43,Approved,EUR
1909,1957,20251008,3,33.54,0.5,33.04,Approved,EUR
1910,1957,20241003,1,287.42,1.22,286.2,Approved,EUR
1911,1959,20241124,6,27.86,0.6,27.26,Approved,COP
1912,1959,20250220,2,10.17,0.3,9.87,Approved,COP
1913,1959,20250916,6,28.8,0.46,28.34,Approved,COP
1914,1960,20250320,6,46.97,0.51,46.46,Approved,SEK
1915,1961,20251027,6,858.55,5.93,852.62,Approved,NOK
1916,1963,20251005,2,132.07,1.33,130.74,Approved,SEK
1917,1963,20250802,3,14.38,0.48,13.9,Approved,SEK
1918,1963,20250721,5,102.42,0.96,101.46,Approved,SEK
1919,1963,20250812,2,77.58,0.8,76.78,Approved,SEK
1920,1963,20250814,1,117.3,1.03,116.27,Approved,SEK
1921,1963,20251026,3,110.9,0.88,110.02,Pending,SEK
1922,1965,20250325,1,114.3,0.87,113.43,Approved,ARS
1923,1966,20250901,6,10.98,0.52,10.46,Approved,EUR
1924,1968,20250512,3,481.21,1.72,479.49,Approved,COP
1925,1968,20250919,6,579.78,4.15,575.63,Approved,COP
1926,1969,20240915,6,244.18,1.71,242.47,Approved,EUR
1927,1969,20250526,4,141.84,1.41,140.43,Approved,EUR
1928,1969,20250202,6,96.33,0.96,95.37,Approved,EUR
1929,1971,20251005,1,38.22,0.42,37.8,Approved,AUD
1930,1973,20250722,3,20.95,0.36,20.59,Approved,DKK
1931,1974,20250331,6,125.02,0.86,124.16,Approved,USD
1932,1975,20250714,3,81.38,0.59,80.79,Approved,CAD
1933,1975,20250821,2,33.05,0.34,32.71,Approved,CAD
1934,1978,20250531,1,29.81,0.56,29.25,Approved,GBP
1935,1978,20250601,1,24.65,0.5,24.15,Approved,GBP
1936,1978,20250530,2,12.17,0.42,11.75,Pending,GBP
1937,1979,20251018,3,28.29,0.47,27.82,Approved,AUD
1938,1979,20250312,3,22.88,0.52,22.36,Approved,AUD
1939,1979,20250716,6,107.73,1.17,106.56,Approved,AUD
1940,1981,20250522,1,89.65,0.97,88.68,Approved,EUR
1941,1985,20250926,5,106.68,0.92,105.76,Approved,EUR
1942,1985,20251020,6,330.02,1.97,328.05,Pending,EUR
1943,1985,20251014,3,156.62,1.54,155.08,Approved,EUR
1944,1985,20250930,3,195.93,1.03,194.9,Approved,EUR
1945,1985,20251021,6,715.13,2.74,712.39,Approved,EUR
1946,1986,20250810,5,1229.76,5.39,1224.37,Approved,DKK
1947,1986,20250710,5,10.48,0.34,10.14,Approved,DKK
1948,1987,20251031,3,100.45,0.84,99.61,Approved,ARS
1949,1987,20251020,6,5.0,0.46,4.54,Approved,ARS
1950,1987,20251028,1,5.0,0.58,4.42,Approved,ARS
1951,1989,20251022,3,9.98,0.48,9.5,Approved,COP
1952,1989,20251030,3,13.0,0.67,12.33,Pending,COP
1953,1992,20250326,2,273.05,1.92,271.13,Approved,USD
1954,1992,20250717,3,543.69,2.38,541.31,Approved,USD
1955,1993,20250810,1,8.32,0.25,8.07,Approved,SEK
1956,1993,20250612,6,113.09,0.81,112.28,Approved,SEK
1957,1995,20250720,6,39.6,0.72,38.88,Approved,AUD
1958,1995,20240613,4,7.96,0.52,7.44,Approved,AUD
1959,1996,20251028,6,200.87,1.84,199.03,Approved,MXN
1960,1997,20250613,6,354.12,3.14,350.98,Approved,EUR
1961,1998,20240904,2,63.64,0.52,63.12,Approved,EUR
1962,1999,20251003,6,195.91,1.87,194.04,Approved,EUR
1963,1999,20250920,6,76.33,0.61,75.72,Approved,EUR
1964,1999,20250824,6,21.8,0.3,21.5,Approved,EUR
1965,1999,20250901,3,44.34,0.57,43.77,Pending,EUR
1966,2001,20251015,5,434.32,3.88,430.44,Approved,DKK
1967,2003,20250516,1,95.01,0.85,94.16,Approved,NZD
1968,2003,20241204,1,758.19,2.62,755.57,Approved,NZD
1969,2003,20240921,6,311.69,1.68,310.01,Pending,NZD
1970,2005,20250921,1,16.25,0.35,15.9,Approved,EUR
1971,2005,20240423,6,12.74,0.4,12.34,Approved,EUR
1972,2007,20250825,2,1412.44,10.78,1401.66,Approved,EUR
1973,2008,20251031,5,289.4,1.64,287.76,Approved,COP
1974,2009,20250514,6,113.07,1.17,111.9,Approved,CAD
1975,2009,20250430,3,19.16,0.52,18.64,Approved,CAD
1976,2009,20250912,2,44.33,0.76,43.57,Pending,CAD
1977,2011,20250828,2,157.46,1.02,156.44,Approved,SEK
