player_id,activity_date,activity_date_key
P01114,2025-01-13,20250113
P01114,2024-09-28,20240928
P01115,2024-04-03,20240403
P01115,2025-12-03,20251203
P01115,2025-02-24,20250224
P01116,2025-06-24,20250624
P01116,2025-10-30,20251030
P01116,2024-12-30,20241230
P01116,2025-04-07,20250407
P01116,2025-07-25,20250725
P01116,2025-09-16,20250916
P01116,2025-08-15,20250815
P01116,2025-05-05,20250505
P01117,2024-11-03,20241103
P01117,2024-10-17,20241017
P01117,2025-05-21,20250521
P01117,2025-08-06,20250806
P01117,2025-04-30,20250430
P01117,2025-01-06,20250106
P01117,2025-11-30,20251130
P01117,2024-12-22,20241222
P01117,2025-10-19,20251019
P01118,2025-07-10,20250710
P01118,2025-06-19,20250619
P01119,2025-11-07,20251107
P01119,2025-01-06,20250106
P01119,2025-08-06,20250806
P01119,2024-10-13,20241013
P01119,2025-09-16,20250916
P01119,2025-12-13,20251213
P01119,2025-04-02,20250402
P01119,2025-02-19,20250219
P01119,2025-10-19,20251019
P01120,2024-10-25,20241025
P01120,2025-10-22,20251022
P01120,2025-02-18,20250218
P01121,2024-05-13,20240513
P01122,2025-04-03,20250403
P01122,2025-08-12,20250812
P01123,2024-04-23,20240423
P01123,2024-12-04,20241204
P01123,2025-01-11,20250111
P01124,2025-04-23,20250423
P01124,2025-11-26,20251126
P01124,2025-12-22,20251222
P01124,2025-08-06,20250806
P01124,2024-12-14,20241214
P01125,2025-02-18,20250218
P01125,2025-10-23,20251023
P01125,2025-04-29,20250429
P01126,2025-11-14,20251114
P01127,2024-02-18,20240218
P01127,2025-05-18,20250518
P01127,2025-12-16,20251216
P01128,2024-08-22,20240822
P01128,2024-12-12,20241212
P01128,2025-12-12,20251212
P01129,2025-07-11,20250711
P01129,2025-03-18,20250318
P01129,2025-11-24,20251124
P01130,2024-11-12,20241112
P01130,2025-01-20,20250120
P01130,2025-03-09,20250309
P01130,2024-08-03,20240803
P01130,2024-04-01,20240401
P01130,2024-02-22,20240222
P01130,2025-05-15,20250515
P01131,2025-09-21,20250921
P01131,2025-06-01,20250601
P01131,2025-05-30,20250530
P01131,2025-04-21,20250421
P01131,2025-11-10,20251110
P01131,2025-08-17,20250817
P01131,2025-10-27,20251027
P01131,2024-11-03,20241103
P01131,2025-03-28,20250328
P01131,2024-10-29,20241029
P01132,2025-05-14,20250514
P01132,2025-07-18,20250718
P01132,2025-10-02,20251002
P01132,2025-06-01,20250601
P01133,2025-02-03,20250203
P01133,2025-01-20,20250120
P01133,2025-08-12,20250812
P01134,2025-05-02,20250502
P01134,2025-12-17,20251217
P01134,2025-09-19,20250919
P01135,2024-11-28,20241128
P01136,2024-05-18,20240518
P01136,2025-08-12,20250812
P01136,2024-06-19,20240619
P01137,2025-07-24,20250724
P01137,2025-06-18,20250618
P01137,2025-02-12,20250212
P01137,2025-09-09,20250909
P01137,2025-08-23,20250823
P01137,2024-11-24,20241124
P01137,2025-11-16,20251116
P01137,2025-12-18,20251218
P01137,2024-07-16,20240716
P01138,2025-03-14,20250314
P01138,2024-09-14,20240914
P01138,2025-06-10,20250610
P01138,2024-12-28,20241228
P01138,2024-11-19,20241119
P01138,2025-05-25,20250525
P01138,2024-08-29,20240829
P01138,2025-04-16,20250416
P01138,2025-08-09,20250809
P01138,2025-10-20,20251020
P01139,2025-11-29,20251129
P01140,2024-10-30,20241030
P01141,2025-03-26,20250326
P01142,2024-12-03,20241203
P01142,2025-10-17,20251017
P01142,2024-08-25,20240825
P01143,2025-07-21,20250721
P01143,2025-04-18,20250418
P01143,2025-05-25,20250525
P01144,2024-12-05,20241205
P01144,2025-08-16,20250816
P01144,2025-03-28,20250328
P01144,2025-04-13,20250413
P01144,2025-01-16,20250116
P01144,2025-09-22,20250922
P01145,2025-08-21,20250821
P01145,2025-02-02,20250202
P01145,2024-07-08,20240708
P01145,2024-08-24,20240824
P01145,2024-12-22,20241222
P01145,2025-01-19,20250119
P01145,2025-05-20,20250520
P01145,2025-04-17,20250417
P01146,2025-06-04,20250604
P01146,2024-11-19,20241119
P01146,2025-03-24,20250324
P01146,2025-12-04,20251204
P01146,2025-09-09,20250909
P01147,2025-02-16,20250216
P01147,2025-05-21,20250521
P01147,2025-03-15,20250315
P01147,2025-11-30,20251130
P01147,2025-07-05,20250705
P01147,2025-04-13,20250413
P01147,2024-11-22,20241122
P01148,2025-06-23,20250623
P01148,2024-07-03,20240703
P01148,2024-10-25,20241025
P01148,2025-03-08,20250308
P01148,2025-12-17,20251217
P01148,2024-12-29,20241229
P01148,2024-06-18,20240618
P01148,2025-07-18,20250718
P01148,2024-08-26,20240826
P01148,2024-05-25,20240525
P01149,2025-07-13,20250713
P01149,2024-09-10,20240910
P01150,2024-04-10,20240410
P01150,2025-06-12,20250612
P01150,2025-09-14,20250914
P01150,2025-04-18,20250418
P01150,2024-06-19,20240619
P01150,2024-05-06,20240506
P01150,2024-11-05,20241105
P01150,2025-10-27,20251027
P01151,2025-04-25,20250425
P01152,2025-06-17,20250617
P01152,2025-05-25,20250525
P01152,2024-06-11,20240611
P01152,2025-07-13,20250713
P01152,2024-10-25,20241025
P01153,2025-03-29,20250329
P01153,2025-02-08,20250208
P01153,2024-12-28,20241228
P01153,2024-09-13,20240913
P01154,2025-05-12,20250512
P01154,2024-11-26,20241126
P01155,2025-06-18,20250618
P01156,2025-01-10,20250110
P01157,2024-10-01,20241001
P01157,2025-10-03,20251003
P01158,2025-01-30,20250130
P01158,2024-11-14,20241114
P01158,2024-10-11,20241011
P01158,2025-05-17,20250517
P01159,2024-11-22,20241122
P01159,2025-01-13,20250113
P01159,2025-12-09,20251209
P01159,2024-12-27,20241227
P01159,2025-10-16,20251016
P01159,2025-06-04,20250604
P01159,2025-08-02,20250802
P01159,2025-03-13,20250313
P01159,2025-07-13,20250713
P01160,2025-08-31,20250831
P01160,2025-09-06,20250906
P01160,2025-12-25,20251225
P01160,2024-04-03,20240403
P01160,2025-04-18,20250418
P01160,2025-11-05,20251105
P01160,2025-06-13,20250613
P01161,2025-01-20,20250120
P01161,2025-11-01,20251101
P01162,2025-04-26,20250426
P01162,2025-03-16,20250316
P01162,2024-04-14,20240414
P01163,2025-02-16,20250216
P01163,2024-07-04,20240704
P01163,2025-11-18,20251118
P01163,2025-06-23,20250623
P01164,2025-10-14,20251014
P01165,2025-07-10,20250710
P01165,2025-09-29,20250929
P01165,2024-05-04,20240504
P01166,2025-11-20,20251120
P01166,2025-09-02,20250902
P01166,2025-03-29,20250329
P01167,2025-03-16,20250316
P01167,2025-07-28,20250728
P01168,2025-04-24,20250424
P01168,2024-12-11,20241211
P01168,2025-06-22,20250622
P01169,2025-02-13,20250213
P01169,2025-06-20,20250620
P01170,2025-08-31,20250831
P01170,2024-09-17,20240917
P01170,2025-05-23,20250523
P01170,2025-02-18,20250218
P01170,2024-10-23,20241023
P01170,2024-11-15,20241115
P01170,2024-05-01,20240501
P01170,2024-07-29,20240729
P01170,2025-09-26,20250926
P01171,2025-05-04,20250504
P01171,2024-12-07,20241207
P01171,2025-04-19,20250419
P01171,2025-01-07,20250107
P01171,2025-12-14,20251214
P01172,2025-06-17,20250617
P01172,2025-01-21,20250121
P01173,2024-08-27,20240827
P01173,2025-01-19,20250119
P01173,2024-12-19,20241219
P01174,2025-07-06,20250706
P01175,2025-11-23,20251123
P01176,2025-10-17,20251017
P01176,2025-12-20,20251220
P01176,2025-11-22,20251122
P01176,2024-09-11,20240911
P01176,2025-08-12,20250812
P01176,2024-06-25,20240625
P01176,2025-01-27,20250127
P01176,2025-04-24,20250424
P01177,2025-03-25,20250325
P01177,2024-09-11,20240911
P01178,2024-03-03,20240303
P01178,2024-10-29,20241029
P01178,2025-09-08,20250908
P01178,2024-09-29,20240929
P01178,2025-04-23,20250423
P01178,2024-02-10,20240210
P01178,2025-05-05,20250505
P01178,2025-06-11,20250611
P01178,2025-12-04,20251204
P01179,2024-09-01,20240901
P01179,2024-07-11,20240711
P01179,2024-04-05,20240405
P01179,2024-11-02,20241102
P01179,2025-11-27,20251127
P01179,2025-10-13,20251013
P01180,2025-10-01,20251001
P01180,2024-04-05,20240405
P01180,2025-06-21,20250621
P01180,2025-07-05,20250705
P01180,2024-09-24,20240924
P01181,2025-03-23,20250323
P01181,2025-09-26,20250926
P01182,2025-02-06,20250206
P01183,2025-09-21,20250921
P01183,2025-05-08,20250508
P01183,2025-11-07,20251107
P01184,2024-07-23,20240723
P01185,2024-12-13,20241213
P01185,2025-08-04,20250804
P01185,2025-01-03,20250103
P01186,2025-02-07,20250207
P01186,2025-04-14,20250414
P01186,2025-11-27,20251127
P01187,2025-06-01,20250601
P01187,2024-10-01,20241001
P01187,2025-11-15,20251115
P01188,2025-09-17,20250917
P01188,2024-07-21,20240721
P01188,2025-01-12,20250112
P01188,2025-08-25,20250825
P01188,2024-12-31,20241231
P01188,2024-06-18,20240618
P01188,2025-04-04,20250404
P01188,2025-07-10,20250710
P01188,2025-12-18,20251218
P01189,2024-07-13,20240713
P01189,2025-07-18,20250718
P01189,2025-02-07,20250207
P01189,2025-08-25,20250825
P01190,2024-12-19,20241219
P01190,2025-06-08,20250608
P01190,2025-12-23,20251223
P01190,2025-02-12,20250212
P01190,2025-07-11,20250711
P01190,2025-03-27,20250327
P01190,2024-10-30,20241030
P01190,2024-09-27,20240927
P01191,2025-07-08,20250708
P01192,2024-06-20,20240620
P01193,2025-05-07,20250507
P01193,2025-06-17,20250617
P01194,2025-04-25,20250425
P01194,2024-12-02,20241202
P01194,2025-06-10,20250610
P01194,2025-10-10,20251010
P01194,2025-09-26,20250926
P01194,2025-11-05,20251105
P01195,2025-09-06,20250906
P01195,2025-11-03,20251103
P01196,2025-07-17,20250717
P01196,2024-12-27,20241227
P01196,2025-11-17,20251117
P01196,2025-09-11,20250911
P01196,2024-08-23,20240823
P01196,2025-03-07,20250307
P01196,2024-10-02,20241002
P01197,2025-01-22,20250122
P01197,2024-11-03,20241103
P01197,2024-12-01,20241201
P01198,2024-04-05,20240405
P01198,2025-04-14,20250414
P01198,2024-12-11,20241211
P01199,2024-12-22,20241222
P01199,2024-06-03,20240603
P01199,2025-05-10,20250510
P01200,2025-09-08,20250908
P01200,2025-01-06,20250106
P01200,2025-03-28,20250328
P01200,2025-11-03,20251103
P01200,2025-02-16,20250216
