purchase_id,customer_id,date_id,payment_method_id,gross_purchase_amount,bonus_credit,payment_fees,net_deposit,currency,status
2841,1570,20250101,4,45.15,0.0,1.14,44.01,MXN,Approved
2842,5566,20241126,3,56.08,0.0,1.76,54.32,EUR,Approved
2843,1428,20250131,4,52.84,0.0,1.31,51.53,CAD,Approved
2844,5539,20250119,4,39.8,0.0,1.03,38.77,EUR,Approved
2845,98,20250731,5,93.62,0.0,2.21,91.41,EUR,Approved
2846,5877,20250525,4,12.03,0.0,0.41,11.62,COP,Approved
2847,1599,20250711,3,145.89,0.0,4.09,141.8,NOK,Approved
2848,4712,20240130,3,27.47,0.0,1.01,26.46,EUR,Approved
2849,2648,20240715,3,28.02,0.0,1.03,26.99,EUR,Approved
2850,2082,20240919,2,148.92,0.0,2.93,145.99,GBP,Approved
2851,5720,20250211,1,35.21,0.0,0.73,34.48,EUR,Approved
2852,5582,20240404,4,21.49,0.0,0.62,20.87,BRL,Approved
2853,3514,20240212,5,38.51,0.0,1.0,37.51,SEK,Approved
2854,5558,20240205,5,93.79,0.0,2.21,91.58,EUR,Approved
2855,4736,20250402,4,109.78,0.0,2.57,107.21,EUR,Declined
2856,2082,20240508,2,65.36,0.0,1.34,64.02,GBP,Approved
2857,5340,20250602,2,59.61,0.0,1.23,58.38,EUR,Approved
2858,2082,20240213,4,14.17,0.0,0.46,13.71,GBP,Approved
2859,5621,20240301,2,10.78,0.0,0.3,10.48,EUR,Approved
2860,2998,20250621,5,18.87,0.0,0.57,18.3,EUR,Approved
2861,4358,20241228,1,6.96,1.2,0.23,6.73,MXN,Approved
2862,3688,20240430,6,63.41,0.0,0.71,62.7,EUR,Approved
2863,4326,20250511,4,113.01,0.0,2.64,110.37,NZD,Approved
2864,1152,20240606,3,13.21,0.0,0.64,12.57,MXN,Approved
2865,5289,20240913,1,12.25,0.0,0.32,11.93,EUR,Approved
2866,4865,20250728,6,38.55,0.0,0.51,38.04,AUD,Approved
2867,3636,20240927,4,147.21,0.0,3.39,143.82,EUR,Approved
2868,1301,20241106,3,93.43,0.0,2.73,90.7,MXN,Approved
2869,3368,20241108,3,106.06,0.0,3.06,103.0,GBP,Approved
2870,2361,20240426,4,42.82,0.0,1.09,41.73,EUR,Approved
2871,94,20241210,4,52.65,0.0,1.31,51.34,DKK,Approved
2872,5485,20240626,2,32.45,0.0,0.72,31.73,EUR,Approved
2873,4617,20240426,1,97.4,0.0,1.85,95.55,EUR,Approved
2874,5340,20240613,1,89.24,0.0,1.71,87.53,EUR,Approved
2875,3508,20240622,2,37.0,0.0,0.8,36.2,EUR,Approved
2876,1970,20250922,2,137.92,0.0,2.72,135.2,EUR,Approved
2877,2390,20240603,1,104.47,0.0,1.98,102.49,EUR,Approved
2878,4888,20251020,2,126.81,0.0,2.51,124.3,EUR,Approved
2879,1234,20250817,5,42.75,0.0,1.09,41.66,CAD,Approved
2880,1010,20250524,3,50.77,0.0,1.62,49.15,BRL,Approved
2881,633,20241105,1,44.6,0.0,0.9,43.7,MXN,Approved
2882,615,20240821,4,36.7,0.0,0.96,35.74,NOK,Approved
2883,2847,20241216,1,21.53,0.0,0.49,21.04,AUD,Approved
2884,4352,20240610,2,48.67,0.0,1.02,47.65,BRL,Approved
2885,5297,20250813,6,21.91,3.45,0.38,21.53,EUR,Approved
2886,3354,20241018,4,76.63,0.0,1.84,74.79,EUR,Approved
2887,2920,20240506,4,31.44,0.0,0.84,30.6,ARS,Approved
2888,2180,20250824,2,8.7,1.85,0.27,8.43,EUR,Approved
2889,1743,20240403,6,55.24,0.0,0.64,54.6,EUR,Approved
2890,202,20250321,1,82.34,0.0,1.58,80.76,EUR,Approved
2891,4311,20240329,3,75.72,0.0,2.27,73.45,EUR,Approved
2892,428,20250122,5,36.82,0.0,0.96,35.86,COP,Approved
2893,4497,20240905,3,181.75,40.33,5.03,176.72,EUR,Approved
2894,4193,20240629,5,206.61,0.0,4.7,201.91,DKK,Approved
2895,5914,20240301,6,17.23,0.0,0.34,16.89,NOK,Approved
2896,123,20240526,5,101.15,0.0,2.38,98.77,EUR,Approved
2897,1505,20250922,3,101.05,0.0,2.93,98.12,EUR,Approved
2898,515,20241007,5,32.79,0.0,0.87,31.92,EUR,Approved
2899,5539,20250719,1,125.83,0.0,2.36,123.47,EUR,Approved
2900,2978,20240421,3,66.09,0.0,2.02,64.07,MXN,Approved
2901,5706,20241023,1,52.06,0.0,1.04,51.02,EUR,Approved
2902,1016,20250715,1,41.03,0.0,0.84,40.19,EUR,Approved
2903,1943,20240426,3,45.12,0.0,1.47,43.65,EUR,Approved
2904,3696,20240127,1,100.37,0.0,1.91,98.46,USD,Approved
2905,1606,20250307,1,284.53,24.02,5.22,279.31,EUR,Approved
2906,5479,20241106,2,17.11,0.0,0.43,16.68,ARS,Approved
2907,2379,20250124,1,114.54,8.16,2.16,112.38,EUR,Approved
2908,3575,20250406,2,44.73,0.0,0.95,43.78,NOK,Approved
2909,2078,20240106,3,17.04,0.0,0.74,16.3,BRL,Approved
2910,1301,20250613,1,42.02,3.04,0.86,41.16,MXN,Approved
2911,4786,20240607,3,34.01,0.0,1.18,32.83,AUD,Chargeback
2912,4741,20241103,3,5.0,0.98,0.43,4.57,NOK,Approved
2913,4865,20251017,1,29.74,0.0,0.64,29.1,AUD,Approved
2914,1947,20240713,3,974.67,0.0,25.64,949.03,EUR,Approved
2915,5026,20250423,3,61.5,0.0,1.9,59.6,COP,Approved
2916,1878,20240817,2,77.23,0.0,1.57,75.66,CAD,Approved
2917,2082,20250520,2,88.71,0.0,1.79,86.92,GBP,Approved
2918,1729,20241202,2,104.5,0.0,2.09,102.41,ARS,Approved
2919,2307,20240512,1,43.32,0.0,0.88,42.44,NOK,Approved
2920,149,20251018,6,52.97,0.0,0.62,52.35,COP,Approved
2921,1552,20240607,2,35.54,0.0,0.78,34.76,BRL,Approved
2922,1555,20240928,5,95.25,0.0,2.25,93.0,GBP,Approved
2923,5026,20250616,2,37.37,0.0,0.81,36.56,COP,Approved
2924,4088,20241021,3,30.89,0.0,1.1,29.79,CAD,Approved
2925,1574,20241125,5,15.04,2.45,0.48,14.56,BRL,Approved
2926,2082,20241007,2,111.68,0.0,2.22,109.46,GBP,Approved
2927,5739,20250312,1,35.89,0.0,0.75,35.14,AUD,Approved
2928,3459,20240304,2,71.03,0.0,1.45,69.58,NZD,Approved
2929,4110,20241224,2,118.3,0.0,2.35,115.95,COP,Approved
2930,5802,20240816,2,78.79,0.0,1.6,77.19,EUR,Declined
2931,3882,20250905,3,966.02,0.0,25.42,940.6,EUR,Approved
2932,2265,20240903,5,121.11,0.0,2.81,118.3,EUR,Approved
2933,2148,20240401,3,34.52,0.0,1.2,33.32,SEK,Approved
2934,721,20251009,4,67.63,0.0,1.64,65.99,AUD,Approved
2935,637,20240101,1,221.19,0.0,4.08,217.11,EUR,Approved
2936,2105,20241110,3,45.81,0.0,1.49,44.32,EUR,Approved
2937,2279,20241017,1,83.97,0.0,1.61,82.36,EUR,Approved
2938,3861,20240902,5,62.15,0.0,1.52,60.63,EUR,Approved
2939,2576,20240827,6,40.16,0.0,0.52,39.64,AUD,Approved
2940,4282,20250425,1,55.92,0.0,1.11,54.81,EUR,Approved
2941,630,20240928,3,72.52,0.0,2.19,70.33,DKK,Approved
2942,1866,20251015,1,305.71,0.0,5.6,300.11,AUD,Approved
2943,5364,20250531,3,25.66,0.0,0.97,24.69,EUR,Approved
2944,310,20241109,2,26.35,0.0,0.6,25.75,AUD,Approved
2945,3865,20250722,5,5.0,0.0,0.26,4.74,EUR,Approved
2946,3273,20240518,3,56.4,0.0,1.77,54.63,SEK,Approved
2947,393,20250512,1,25.9,0.0,0.57,25.33,NOK,Approved
2948,836,20241122,2,16.63,0.0,0.42,16.21,EUR,Approved
2949,1701,20240430,2,30.44,0.0,0.68,29.76,SEK,Approved
2950,652,20250126,5,22.3,0.0,0.64,21.66,ARS,Approved
2951,2082,20250409,4,87.04,0.0,2.06,84.98,GBP,Approved
2952,3968,20240625,2,20.65,0.0,0.49,20.16,USD,Approved
2953,4323,20241229,1,17.53,0.0,0.42,17.11,DKK,Approved
2954,2082,20250512,1,75.11,6.15,1.45,73.66,GBP,Approved
2955,5217,20240609,2,42.82,0.0,0.91,41.91,USD,Approved
2956,5159,20251025,2,10.81,0.0,0.31,10.5,ARS,Approved
2957,949,20250703,1,69.41,0.0,1.35,68.06,MXN,Approved
2958,3983,20241130,1,101.54,0.0,1.93,99.61,SEK,Approved
2959,1574,20240219,1,188.41,0.0,3.49,184.92,BRL,Approved
2960,3453,20240329,1,73.46,0.0,1.42,72.04,DKK,Approved
2961,2082,20250729,3,45.07,0.0,1.47,43.6,GBP,Approved
2962,3359,20240812,1,38.52,0.0,0.79,37.73,EUR,Approved
2963,3621,20250120,2,40.1,0.0,0.86,39.24,EUR,Approved
2964,1004,20240615,1,48.32,0.0,0.97,47.35,DKK,Approved
2965,2963,20251015,2,113.41,0.0,2.25,111.16,EUR,Approved
2966,1049,20241202,1,67.04,0.0,1.31,65.73,SEK,Approved
2967,1151,20250812,2,70.87,0.0,1.45,69.42,EUR,Approved
2968,4390,20250310,2,42.66,0.0,0.91,41.75,DKK,Approved
2969,5438,20250605,6,38.23,0.0,0.51,37.72,BRL,Approved
2970,2405,20240904,2,57.48,0.0,1.19,56.29,NZD,Approved
2971,4477,20240213,2,26.99,0.0,0.61,26.38,EUR,Approved
2972,3368,20250501,2,112.57,0.0,2.24,110.33,GBP,Approved
2973,5167,20250421,3,22.16,0.0,0.88,21.28,EUR,Approved
2974,5539,20240418,3,184.59,0.0,5.1,179.49,EUR,Approved
2975,4920,20240310,1,68.88,0.0,1.34,67.54,EUR,Approved
2976,5487,20250626,5,40.47,0.0,1.04,39.43,CAD,Approved
2977,1546,20240418,5,54.34,0.0,1.35,52.99,EUR,Approved
2978,1714,20250831,4,73.12,0.0,1.76,71.36,CAD,Approved
2979,3442,20250703,1,72.53,0.0,1.41,71.12,EUR,Approved
2980,4807,20240920,2,16.66,0.0,0.42,16.24,GBP,Approved
2981,525,20241016,6,30.95,0.0,0.45,30.5,COP,Approved
2982,1888,20240524,1,63.26,0.0,1.24,62.02,EUR,Approved
2983,1889,20250612,1,50.6,0.0,1.01,49.59,USD,Approved
2984,5128,20240403,1,58.55,0.0,1.15,57.4,COP,Approved
2985,4390,20241203,2,32.21,0.0,0.71,31.5,DKK,Approved
2986,3799,20250718,3,34.59,0.0,1.2,33.39,EUR,Approved
2987,1193,20250912,1,25.13,0.0,0.55,24.58,USD,Approved
2988,3070,20250722,5,80.45,0.0,1.92,78.53,EUR,Approved
2989,63,20251021,2,96.11,0.0,1.93,94.18,CAD,Approved
2990,1296,20240301,1,79.07,0.0,1.52,77.55,EUR,Approved
2991,4820,20250620,4,46.38,0.0,1.17,45.21,DKK,Approved
2992,3836,20240318,5,1362.7,0.0,30.13,1332.57,SEK,Approved
2993,3231,20250622,3,194.9,0.0,5.37,189.53,CAD,Approved
2994,4955,20250306,5,100.43,0.0,2.36,98.07,EUR,Approved
2995,2412,20240408,2,142.78,0.0,2.81,139.97,EUR,Approved
2996,1640,20250623,3,72.96,0.0,2.2,70.76,GBP,Approved
2997,4934,20251007,2,84.91,0.0,1.71,83.2,EUR,Declined
2998,1764,20241110,3,27.56,0.0,1.02,26.54,CAD,Approved
2999,5040,20240810,5,71.37,0.0,1.72,69.65,EUR,Approved
3000,3912,20240707,1,695.83,0.0,12.62,683.21,EUR,Approved
3001,3638,20241031,1,53.35,0.0,1.06,52.29,NOK,Approved
3002,506,20241221,5,146.7,0.0,3.38,143.32,NZD,Approved
3003,2761,20250424,1,18.66,2.86,0.44,18.22,ARS,Approved
3004,2082,20240209,1,9.51,0.0,0.27,9.24,GBP,Approved
3005,5515,20250420,2,113.52,0.0,2.26,111.26,EUR,Approved
3006,63,20240423,1,107.73,0.0,2.04,105.69,CAD,Approved
3007,3508,20241121,4,132.85,0.0,3.07,129.78,EUR,Approved
3008,2279,20250913,3,35.06,0.0,1.21,33.85,EUR,Approved
3009,4834,20250615,1,200.35,0.0,3.71,196.64,SEK,Approved
3010,4905,20240817,1,95.96,19.89,1.83,94.13,SEK,Approved
3011,2615,20250122,5,46.86,2.86,1.18,45.68,NZD,Approved
3012,1049,20241031,1,26.69,2.62,0.58,26.11,SEK,Approved
3013,1265,20240316,2,37.2,0.0,0.81,36.39,EUR,Approved
3014,4263,20240921,1,24.2,2.87,0.54,23.66,NZD,Approved
3015,4865,20241110,1,13.22,0.0,0.34,12.88,AUD,Approved
3016,2082,20250919,1,93.09,0.0,1.78,91.31,GBP,Approved
3017,2082,20250529,2,86.88,0.0,1.75,85.13,GBP,Approved
3018,1049,20250606,3,129.12,0.0,3.66,125.46,SEK,Chargeback
3019,3863,20240917,3,20.44,0.0,0.83,19.61,NZD,Approved
3020,761,20250103,1,26.75,0.0,0.58,26.17,MXN,Approved
3021,4137,20251025,2,25.68,0.0,0.59,25.09,NOK,Approved
3022,3459,20240322,2,194.94,0.0,3.8,191.14,NZD,Approved
3023,4838,20250928,1,27.74,0.0,0.6,27.14,COP,Approved
3024,3459,20240817,1,83.08,0.0,1.6,81.48,NZD,Approved
3025,1296,20251007,2,170.44,0.0,3.34,167.1,EUR,Approved
3026,3379,20250820,1,38.22,8.45,0.79,37.43,SEK,Approved
3027,5364,20241024,6,20.56,1.92,0.36,20.2,EUR,Approved
3028,4741,20250708,2,56.08,0.0,1.17,54.91,NOK,Approved
3029,1056,20241007,5,70.26,0.0,1.7,68.56,EUR,Approved
3030,567,20250412,1,64.55,0.0,1.26,63.29,EUR,Approved
3031,5725,20250613,5,5.0,0.0,0.26,4.74,USD,Approved
3032,4401,20250211,1,34.81,0.0,0.73,34.08,AUD,Approved
3033,4888,20240810,1,31.86,2.17,0.67,31.19,EUR,Approved
3034,5349,20240115,1,6.85,0.0,0.22,6.63,ARS,Approved
3035,2658,20250629,1,35.34,7.7,0.74,34.6,USD,Approved
3036,5153,20240628,4,58.28,0.0,1.43,56.85,SEK,Approved
3037,835,20240102,2,79.16,0.0,1.6,77.56,EUR,Approved
3038,2015,20240530,5,40.62,2.56,1.04,39.58,NZD,Approved
3039,2018,20240419,3,44.9,0.0,1.47,43.43,EUR,Approved
3040,227,20241102,2,99.24,0.0,1.99,97.25,EUR,Approved
3041,1199,20250131,3,26.1,0.0,0.98,25.12,CAD,Approved
3042,4300,20250909,2,74.48,0.0,1.52,72.96,EUR,Approved
3043,2601,20240114,2,52.41,0.0,1.1,51.31,EUR,Approved
3044,3459,20240929,1,77.88,0.0,1.5,76.38,NZD,Declined
3045,3583,20250112,6,78.12,0.0,0.82,77.3,GBP,Approved
3046,1301,20251017,1,93.97,0.0,1.79,92.18,MXN,Approved
3047,5514,20240725,2,182.08,0.0,3.56,178.52,EUR,Declined
3048,927,20250910,6,22.29,1.43,0.38,21.91,AUD,Approved
3049,25,20240903,1,30.72,0.0,0.65,30.07,SEK,Declined
3050,1574,20250121,1,47.15,0.0,0.95,46.2,BRL,Approved
3051,2963,20240315,2,167.79,0.0,3.29,164.5,EUR,Approved
3052,1049,20240212,4,121.74,0.0,2.83,118.91,SEK,Approved
3053,4639,20240512,1,203.55,30.69,3.76,199.79,EUR,Approved
3054,1301,20250306,6,1074.61,160.93,8.8,1065.81,MXN,Approved
3055,5694,20250311,2,39.62,0.0,0.85,38.77,EUR,Approved
3056,4164,20240225,2,19.98,1.94,0.48,19.5,EUR,Approved
3057,5038,20240726,4,21.46,0.0,0.62,20.84,NOK,Approved
3058,3243,20240413,4,472.01,0.0,10.53,461.48,USD,Approved
3059,3258,20250408,3,130.45,0.0,3.69,126.76,COP,Approved
3060,5840,20250414,2,25.54,0.0,0.59,24.95,ARS,Approved
3061,750,20250802,5,54.45,9.56,1.35,53.1,USD,Declined
3062,3401,20240906,2,89.02,0.0,1.79,87.23,ARS,Approved
3063,403,20250825,3,47.5,0.0,1.54,45.96,MXN,Approved
3064,5930,20250206,1,99.0,0.0,1.88,97.12,NOK,Approved
3065,3629,20240126,1,18.77,4.22,0.44,18.33,USD,Approved
3066,520,20240110,1,28.61,0.0,0.61,28.0,SEK,Approved
3067,1686,20250901,4,82.6,0.0,1.97,80.63,SEK,Approved
3068,5297,20250905,1,37.61,7.02,0.78,36.83,EUR,Approved
3069,510,20250511,2,13.97,1.48,0.37,13.6,EUR,Approved
3070,1604,20250213,6,27.54,0.0,0.42,27.12,USD,Approved
3071,2963,20240515,3,36.7,0.0,1.25,35.45,EUR,Approved
3072,5882,20240808,1,45.21,0.0,0.91,44.3,EUR,Approved
3073,1301,20250627,3,52.13,0.0,1.66,50.47,MXN,Approved
3074,4741,20241003,4,49.84,0.0,1.25,48.59,NOK,Approved
3075,2032,20240405,5,45.37,0.0,1.15,44.22,EUR,Approved
3076,63,20250314,1,23.29,0.0,0.52,22.77,CAD,Approved
3077,4712,20250522,1,51.85,0.0,1.03,50.82,EUR,Approved
3078,2865,20250906,2,77.41,0.0,1.57,75.84,EUR,Approved
3079,2786,20240705,3,45.61,8.26,1.49,44.12,USD,Approved
3080,3982,20240206,1,59.03,0.0,1.16,57.87,MXN,Approved
3081,3798,20240728,2,70.38,0.0,1.44,68.94,EUR,Approved
3082,3849,20250218,1,68.29,0.0,1.33,66.96,EUR,Approved
3083,1889,20240510,1,63.78,0.0,1.25,62.53,USD,Approved
3084,3392,20240407,3,170.45,0.0,4.73,165.72,NZD,Approved
3085,5167,20250318,4,37.68,0.0,0.98,36.7,EUR,Approved
3086,5309,20250628,5,20.4,0.0,0.6,19.8,BRL,Approved
3087,2279,20240205,3,70.53,0.0,2.13,68.4,EUR,Approved
3088,1426,20250529,3,202.7,29.77,5.57,197.13,AUD,Approved
3089,463,20251004,4,22.32,5.13,0.64,21.68,EUR,Approved
3090,5056,20240807,1,127.9,0.0,2.4,125.5,EUR,Approved
3091,1049,20241227,4,160.64,0.0,3.68,156.96,SEK,Approved
3092,1866,20240128,3,84.13,0.0,2.49,81.64,AUD,Approved
3093,4838,20250621,2,84.46,0.0,1.7,82.76,COP,Approved
3094,4716,20251030,1,78.1,0.0,1.51,76.59,EUR,Approved
3095,2348,20250605,4,26.65,0.0,0.74,25.91,AUD,Approved
3096,4088,20240418,2,32.82,0.0,0.72,32.1,CAD,Approved
3097,1451,20250830,2,10.35,0.0,0.3,10.05,CAD,Approved
3098,5534,20251019,1,51.28,0.0,1.02,50.26,EUR,Approved
3099,5689,20240629,5,35.02,0.0,0.92,34.1,DKK,Approved
3100,5587,20240728,2,42.15,5.22,0.9,41.25,EUR,Approved
3101,3612,20241207,2,53.69,0.0,1.12,52.57,NOK,Approved
3102,431,20251018,1,29.44,0.0,0.63,28.81,MXN,Approved
3103,3571,20240218,2,48.25,0.0,1.02,47.23,BRL,Approved
3104,2279,20250417,3,40.04,0.0,1.34,38.7,EUR,Approved
3105,2228,20251027,5,151.65,0.0,3.49,148.16,ARS,Declined
3106,158,20241124,1,46.98,0.0,0.95,46.03,NOK,Approved
3107,5152,20250709,4,93.01,12.72,2.2,90.81,EUR,Approved
3108,5056,20240823,2,24.49,0.0,0.57,23.92,EUR,Approved
3109,1889,20250316,3,49.46,0.0,1.59,47.87,USD,Approved
3110,5877,20240430,3,69.02,0.0,2.09,66.93,COP,Approved
3111,878,20240904,5,7.2,0.0,0.31,6.89,EUR,Approved
3112,4914,20250602,2,47.0,0.0,0.99,46.01,BRL,Approved
3113,3612,20240120,2,125.65,0.0,2.49,123.16,NOK,Approved
3114,2843,20250517,3,210.34,42.89,5.77,204.57,EUR,Approved
3115,5744,20241229,2,36.54,0.0,0.79,35.75,EUR,Approved
3116,3410,20250503,3,62.39,0.0,1.92,60.47,USD,Approved
3117,4905,20240718,1,34.55,0.0,0.72,33.83,SEK,Approved
3118,1420,20250206,3,110.33,0.0,3.17,107.16,EUR,Approved
3119,199,20240901,2,50.27,0.0,1.06,49.21,NOK,Approved
3120,1301,20250427,4,71.34,0.0,1.72,69.62,MXN,Approved
3121,5915,20250729,1,138.43,0.0,2.59,135.84,NOK,Approved
3122,3323,20251026,3,19.41,0.0,0.8,18.61,ARS,Approved
3123,4940,20240117,5,35.52,0.0,0.93,34.59,NOK,Chargeback
3124,4063,20240208,1,75.08,0.0,1.45,73.63,AUD,Approved
3125,1014,20251026,6,74.45,0.0,0.8,73.65,NOK,Approved
3126,728,20241021,1,62.6,0.0,1.23,61.37,MXN,Approved
3127,2837,20240208,3,43.85,0.0,1.44,42.41,COP,Approved
3128,5586,20240705,5,42.39,0.0,1.08,41.31,EUR,Approved
3129,848,20241104,1,138.78,0.0,2.6,136.18,DKK,Approved
3130,2963,20241227,6,5.0,0.0,0.24,4.76,EUR,Approved
3131,4514,20250406,2,60.2,0.0,1.24,58.96,DKK,Approved
3132,498,20251030,2,113.09,0.0,2.25,110.84,DKK,Approved
3133,2279,20240818,4,147.36,0.0,3.39,143.97,EUR,Approved
3134,3177,20240906,2,70.59,0.0,1.44,69.15,COP,Approved
3135,709,20240102,2,21.79,0.0,0.51,21.28,EUR,Approved
3136,3845,20250419,1,535.58,0.0,9.74,525.84,NZD,Approved
3137,4358,20251014,1,47.6,0.0,0.96,46.64,MXN,Approved
3138,3706,20240630,6,73.91,0.0,0.79,73.12,EUR,Approved
3139,455,20240102,2,144.32,0.0,2.84,141.48,USD,Approved
3140,34,20240618,5,18.01,0.0,0.55,17.46,COP,Approved
3141,4791,20240926,1,82.57,0.0,1.59,80.98,NZD,Approved
3142,2866,20241102,2,8.48,1.87,0.26,8.22,ARS,Approved
3143,3336,20240218,1,74.16,0.0,1.43,72.73,GBP,Approved
3144,5364,20250225,3,32.67,0.0,1.15,31.52,EUR,Approved
3145,3319,20241011,4,36.71,0.0,0.96,35.75,EUR,Approved
3146,1555,20250114,3,148.68,0.0,4.17,144.51,GBP,Approved
3147,2445,20250518,5,238.47,0.0,5.4,233.07,EUR,Approved
3148,2830,20250709,1,98.34,0.0,1.87,96.47,EUR,Approved
3149,4045,20250725,1,23.79,0.0,0.53,23.26,EUR,Approved
3150,2082,20240717,2,90.14,0.0,1.81,88.33,GBP,Approved
3151,4939,20240418,1,28.25,0.0,0.61,27.64,USD,Approved
3152,3176,20240305,2,16.43,0.0,0.41,16.02,NOK,Approved
3153,3218,20241218,1,76.35,0.0,1.47,74.88,EUR,Approved
3154,4515,20240407,3,31.98,0.0,1.13,30.85,EUR,Declined
3155,513,20240508,1,67.3,0.0,1.31,65.99,EUR,Approved
3156,5278,20240924,1,11.61,0.0,0.31,11.3,EUR,Approved
3157,1234,20250212,5,51.12,0.0,1.27,49.85,CAD,Approved
3158,1979,20240327,2,69.29,0.0,1.42,67.87,AUD,Approved
3159,567,20250823,3,518.52,122.02,13.78,504.74,EUR,Approved
3160,2699,20250128,2,64.66,0.0,1.33,63.33,USD,Approved
3161,2008,20250325,2,55.85,0.0,1.16,54.69,COP,Approved
3162,1313,20250415,3,54.42,8.88,1.71,52.71,EUR,Approved
3163,1104,20251003,1,31.55,0.0,0.67,30.88,EUR,Chargeback
3164,926,20251005,1,20.15,0.0,0.46,19.69,NOK,Approved
3165,393,20240419,1,23.06,0.0,0.52,22.54,NOK,Approved
3166,1304,20241020,3,115.16,0.0,3.29,111.87,NZD,Approved
3167,29,20240802,2,167.17,0.0,3.28,163.89,BRL,Approved
3168,512,20241107,4,36.93,3.78,0.96,35.97,NOK,Approved
3169,5778,20240722,4,52.73,0.0,1.31,51.42,COP,Approved
3170,2274,20250303,1,121.88,25.57,2.29,119.59,COP,Approved
3171,5462,20250619,1,18.91,0.0,0.44,18.47,BRL,Approved
3172,2258,20240402,1,57.9,12.43,1.14,56.76,EUR,Approved
3173,4694,20240128,2,78.57,10.05,1.59,76.98,EUR,Approved
3174,4110,20241113,4,20.2,0.0,0.59,19.61,COP,Approved
3175,1049,20250202,3,70.07,0.0,2.12,67.95,SEK,Approved
3176,2677,20240922,4,42.88,0.0,1.09,41.79,AUD,Approved
3177,771,20241011,1,5.0,0.0,0.19,4.81,EUR,Approved
3178,2279,20240303,4,132.44,0.0,3.06,129.38,EUR,Approved
3179,1660,20250821,4,43.99,7.54,1.12,42.87,EUR,Approved
3180,3589,20250602,1,33.56,0.0,0.7,32.86,DKK,Approved
3181,4389,20251028,3,154.55,0.0,4.32,150.23,NOK,Approved
3182,5438,20240120,1,172.23,0.0,3.2,169.03,BRL,Approved
3183,338,20241213,2,27.28,0.0,0.62,26.66,DKK,Approved
3184,4389,20240219,1,59.8,12.44,1.18,58.62,NOK,Approved
3185,824,20240707,4,88.93,0.0,2.11,86.82,EUR,Approved
3186,5128,20240307,2,39.95,0.0,0.86,39.09,COP,Approved
3187,3789,20241230,1,31.66,0.0,0.67,30.99,EUR,Approved
3188,5358,20240720,5,5.0,0.0,0.26,4.74,MXN,Approved
3189,834,20240408,2,24.46,0.0,0.56,23.9,USD,Approved
3190,2822,20251022,4,125.13,0.0,2.9,122.23,GBP,Approved
3191,2886,20240608,5,25.67,0.0,0.71,24.96,COP,Approved
3192,4375,20240128,5,16.3,0.0,0.51,15.79,EUR,Approved
3193,5798,20250410,2,70.29,0.0,1.44,68.85,ARS,Approved
3194,63,20240716,1,51.8,0.0,1.03,50.77,CAD,Approved
3195,3798,20240727,1,78.67,0.0,1.52,77.15,EUR,Approved
3196,278,20250312,2,32.13,0.0,0.71,31.42,BRL,Approved
3197,2279,20240922,5,66.65,0.0,1.62,65.03,EUR,Approved
3198,5020,20250505,5,15.43,0.0,0.49,14.94,AUD,Approved
3199,3323,20250212,2,156.43,0.0,3.07,153.36,ARS,Approved
3200,5026,20240913,2,41.51,0.0,0.89,40.62,COP,Approved
3201,3738,20241201,6,25.43,0.0,0.4,25.03,EUR,Approved
3202,5364,20240820,6,20.7,0.0,0.37,20.33,EUR,Approved
3203,4741,20240313,1,52.1,0.0,1.04,51.06,NOK,Approved
3204,4268,20240113,5,34.3,0.0,0.9,33.4,GBP,Approved
3205,4389,20250805,3,36.29,5.24,1.24,35.05,NOK,Approved
3206,3345,20250519,1,85.59,0.0,1.64,83.95,ARS,Approved
3207,5020,20240101,5,71.27,4.16,1.72,69.55,AUD,Approved
3208,2637,20240607,2,69.9,0.0,1.43,68.47,EUR,Approved
3209,395,20250523,2,39.01,4.75,0.84,38.17,GBP,Approved
3210,4428,20250427,1,23.36,0.0,0.52,22.84,EUR,Approved
3211,4358,20240803,2,33.34,0.0,0.73,32.61,MXN,Approved
3212,875,20240713,5,63.24,0.0,1.54,61.7,MXN,Approved
3213,1546,20241107,5,56.56,0.0,1.39,55.17,EUR,Approved
3214,1515,20250206,1,116.77,0.0,2.2,114.57,EUR,Declined
3215,3453,20240104,1,102.37,0.0,1.94,100.43,DKK,Approved
3216,3303,20250625,4,117.35,0.0,2.73,114.62,AUD,Approved
3217,761,20240415,1,112.65,0.0,2.13,110.52,MXN,Declined
3218,2379,20240501,4,110.13,0.0,2.57,107.56,EUR,Approved
3219,141,20240923,2,10.34,0.0,0.3,10.04,EUR,Approved
3220,1041,20240828,2,14.22,0.85,0.37,13.85,EUR,Approved
3221,412,20240222,3,39.39,0.0,1.32,38.07,EUR,Approved
3222,2904,20240503,3,74.07,0.0,2.23,71.84,AUD,Approved
3223,393,20240328,2,50.45,0.0,1.06,49.39,NOK,Approved
3224,5685,20241105,2,45.56,0.0,0.97,44.59,EUR,Approved
3225,3621,20250710,4,45.68,0.0,1.15,44.53,EUR,Approved
3226,4636,20250729,5,54.66,0.0,1.35,53.31,CAD,Approved
3227,2279,20240113,5,85.6,0.0,2.03,83.57,EUR,Approved
3228,5671,20240727,3,217.4,0.0,5.95,211.45,ARS,Approved
3229,4647,20250310,1,94.05,0.0,1.79,92.26,COP,Approved
