bet_id,customer_id,date_id,game_id,stake,payout,bonus_used,grosswin,taxes,promo_cost,netwin
87793,122,20240328,9,11.89,10.68,0.0,1.21,0.02,0.0,1.19
87794,1637,20240403,7,32.56,33.32,0.0,-0.76,0.0,0.0,-0.76
87795,3632,20240914,1,1.76,1.77,0.0,-0.01,0.0,0.0,-0.01
87796,5155,20250807,6,26.91,28.5,0.0,-1.59,0.0,0.0,-1.59
87797,1575,20250420,2,16.05,17.7,0.0,-1.65,0.0,0.0,-1.65
87798,2355,20240331,9,38.79,33.4,0.0,5.39,0.11,0.0,5.28
87799,2626,20251016,10,11.47,9.65,1.76,1.82,0.04,1.41,0.37
87800,5093,20241004,5,21.59,21.78,6.06,-0.19,0.0,4.85,-5.04
87801,5147,20241106,5,12.08,11.78,0.0,0.3,0.01,0.0,0.29
87802,1572,20250810,5,31.04,29.42,0.0,1.62,0.03,0.0,1.59
87803,5369,20250312,1,20.42,21.16,0.0,-0.74,0.0,0.0,-0.74
87804,5496,20250614,1,45.29,35.68,0.0,9.61,0.19,0.0,9.42
87805,4473,20240211,8,16.05,18.88,0.0,-2.83,0.0,0.0,-2.83
87806,2767,20251013,1,39.54,41.43,0.0,-1.89,0.0,0.0,-1.89
87807,4481,20240725,8,9.53,7.96,0.0,1.57,0.03,0.0,1.54
87808,4906,20240302,8,9.81,11.07,0.0,-1.26,0.0,0.0,-1.26
87809,3698,20251002,4,61.3,58.35,0.0,2.95,0.06,0.0,2.89
87810,1854,20241013,8,15.77,8.56,4.08,7.21,0.14,3.26,3.81
87811,4996,20251015,2,6.8,7.21,0.0,-0.41,0.0,0.0,-0.41
87812,4550,20250309,1,7.26,6.31,0.0,0.95,0.02,0.0,0.93
87813,5741,20240417,5,14.02,14.33,0.0,-0.31,0.0,0.0,-0.31
87814,4382,20240628,9,6.34,8.04,0.0,-1.7,0.0,0.0,-1.7
87815,5065,20240921,7,19.3,17.89,0.0,1.41,0.03,0.0,1.38
87816,3233,20241205,2,18.3,14.94,0.0,3.36,0.07,0.0,3.29
87817,4152,20250228,6,2.69,2.51,0.0,0.18,0.0,0.0,0.18
87818,3142,20250516,8,6.06,5.65,0.0,0.41,0.01,0.0,0.4
87819,2977,20241011,2,10.37,11.42,0.0,-1.05,0.0,0.0,-1.05
87820,4026,20240310,5,25.67,25.37,0.0,0.3,0.01,0.0,0.29
87821,2913,20250813,5,13.31,13.73,0.0,-0.42,0.0,0.0,-0.42
87822,2932,20251006,6,10.32,9.4,2.36,0.92,0.02,1.89,-0.99
87823,1974,20240723,2,8.98,9.61,0.0,-0.63,0.0,0.0,-0.63
87824,4116,20241005,9,10.13,7.12,0.0,3.01,0.06,0.0,2.95
87825,1180,20240828,7,20.72,21.65,6.05,-0.93,0.0,4.84,-5.77
87826,5233,20240921,7,7.0,6.67,0.0,0.33,0.01,0.0,0.32
87827,3555,20240619,1,25.7,19.41,6.31,6.29,0.13,5.05,1.11
87828,5119,20250409,2,7.59,8.23,0.0,-0.64,0.0,0.0,-0.64
87829,3596,20240603,2,11.92,10.73,0.0,1.19,0.02,0.0,1.17
87830,4579,20250623,7,16.88,15.03,0.0,1.85,0.04,0.0,1.81
87831,4854,20240614,2,1.25,1.1,0.0,0.15,0.0,0.0,0.15
87832,1791,20241116,5,15.03,14.01,0.0,1.02,0.02,0.0,1.0
87833,5692,20240717,8,21.45,19.52,0.0,1.93,0.04,0.0,1.89
87834,3771,20250707,2,8.33,8.09,0.0,0.24,0.0,0.0,0.24
87835,449,20241126,7,151.72,220.27,0.0,-68.55,0.0,0.0,-68.55
87836,1636,20240520,2,11.16,11.36,0.0,-0.2,0.0,0.0,-0.2
87837,1463,20241214,5,2.5,2.63,0.0,-0.13,0.0,0.0,-0.13
87838,5851,20250811,2,26.95,25.71,0.0,1.24,0.02,0.0,1.22
87839,4237,20240821,1,16.78,15.05,0.0,1.73,0.03,0.0,1.7
87840,3244,20250713,2,5.67,4.87,0.49,0.8,0.02,0.39,0.39
87841,386,20250730,3,1.51,1.6,0.0,-0.09,0.0,0.0,-0.09
87842,5065,20250103,1,38.8,43.85,0.0,-5.05,0.0,0.0,-5.05
87843,3049,20251011,3,8.49,7.91,0.0,0.58,0.01,0.0,0.57
87844,4519,20250718,6,6.35,6.11,0.93,0.24,0.0,0.74,-0.5
87845,3831,20250325,1,11.19,12.26,0.0,-1.07,0.0,0.0,-1.07
87846,1565,20240625,6,33.13,33.09,0.0,0.04,0.0,0.0,0.04
87847,2126,20240803,1,5.91,6.19,0.45,-0.28,0.0,0.36,-0.64
87848,1962,20250117,2,41.93,31.53,0.0,10.4,0.21,0.0,10.19
87849,5684,20250427,1,31.27,35.32,0.0,-4.05,0.0,0.0,-4.05
87850,3593,20250523,1,35.83,33.83,0.0,2.0,0.04,0.0,1.96
87851,2237,20250524,4,11.75,11.82,0.0,-0.07,0.0,0.0,-0.07
87852,190,20250830,2,17.65,20.95,0.0,-3.3,0.0,0.0,-3.3
87853,4529,20250820,3,7.98,7.42,0.0,0.56,0.01,0.0,0.55
87854,3363,20240302,7,8.03,6.7,0.0,1.33,0.03,0.0,1.3
87855,3439,20240305,6,42.33,40.42,0.0,1.91,0.04,0.0,1.87
87856,1373,20250428,8,6.75,5.52,0.0,1.23,0.02,0.0,1.21
87857,573,20250312,7,54.46,62.3,0.0,-7.84,0.0,0.0,-7.84
87858,2827,20250612,9,14.58,16.98,0.0,-2.4,0.0,0.0,-2.4
87859,2629,20240329,6,17.87,16.39,0.0,1.48,0.03,0.0,1.45
87860,3990,20240321,3,41.56,39.47,0.0,2.09,0.04,0.0,2.05
87861,411,20240221,2,6.67,7.6,1.89,-0.93,0.0,1.51,-2.44
87862,27,20250519,3,9.92,8.81,0.78,1.11,0.02,0.62,0.47
87863,5311,20240701,4,9.97,10.11,0.0,-0.14,0.0,0.0,-0.14
87864,2932,20250322,2,17.78,19.78,2.06,-2.0,0.0,1.65,-3.65
87865,4260,20250719,10,10.3,6.9,0.0,3.4,0.07,0.0,3.33
87866,2817,20250115,1,26.46,24.94,0.0,1.52,0.03,0.0,1.49
87867,2887,20251019,2,14.62,15.04,0.0,-0.42,0.0,0.0,-0.42
87868,5141,20250801,1,4.9,5.21,0.0,-0.31,0.0,0.0,-0.31
87869,1427,20250225,1,5.3,6.57,0.0,-1.27,0.0,0.0,-1.27
87870,1883,20250106,1,39.48,37.71,0.0,1.77,0.04,0.0,1.73
87871,2420,20250726,2,9.71,8.93,0.0,0.78,0.02,0.0,0.76
87872,4935,20240809,1,5.76,6.57,0.0,-0.81,0.0,0.0,-0.81
87873,3912,20250604,4,9.64,9.37,0.0,0.27,0.01,0.0,0.26
87874,2353,20250307,1,13.59,11.7,0.0,1.89,0.04,0.0,1.85
87875,3625,20250528,6,10.82,10.22,0.0,0.6,0.01,0.0,0.59
87876,5030,20240506,2,7.31,7.97,0.0,-0.66,0.0,0.0,-0.66
87877,1360,20250421,7,18.18,14.8,0.0,3.38,0.07,0.0,3.31
87878,5416,20240120,1,17.06,13.54,0.0,3.52,0.07,0.0,3.45
87879,4577,20250924,7,4.47,4.72,0.0,-0.25,0.0,0.0,-0.25
87880,5198,20240728,1,14.48,15.3,0.0,-0.82,0.0,0.0,-0.82
87881,423,20250726,5,13.58,13.04,0.0,0.54,0.01,0.0,0.53
87882,3940,20250903,4,21.24,17.81,0.0,3.43,0.07,0.0,3.36
87883,3703,20250123,3,12.41,11.78,0.0,0.63,0.01,0.0,0.62
87884,4494,20250829,2,2.67,2.92,0.0,-0.25,0.0,0.0,-0.25
87885,5633,20241028,8,18.21,17.35,1.01,0.86,0.02,0.81,0.03
87886,3041,20241216,3,15.7,15.98,0.0,-0.28,0.0,0.0,-0.28
87887,2199,20250311,2,15.13,16.07,0.0,-0.94,0.0,0.0,-0.94
87888,3304,20240909,7,13.5,11.26,0.0,2.24,0.04,0.0,2.2
87889,929,20240318,3,20.54,21.25,0.0,-0.71,0.0,0.0,-0.71
87890,5464,20241217,1,8.09,7.67,0.0,0.42,0.01,0.0,0.41
87891,3247,20240425,2,458.5,477.48,0.0,-18.98,0.0,0.0,-18.98
87892,1397,20250614,10,3.15,2.09,0.0,1.06,0.02,0.0,1.04
87893,1635,20240313,10,9.08,8.49,1.87,0.59,0.01,1.5,-0.92
87894,3379,20250326,10,20.32,29.72,0.0,-9.4,0.0,0.0,-9.4
87895,4349,20250624,7,3.7,3.2,0.0,0.5,0.01,0.0,0.49
87896,131,20240608,7,11.09,10.2,0.0,0.89,0.02,0.0,0.87
87897,4563,20240902,2,23.13,20.7,0.0,2.43,0.05,0.0,2.38
87898,5580,20240115,8,22.07,26.91,0.0,-4.84,0.0,0.0,-4.84
87899,1359,20241101,1,11.13,10.94,0.0,0.19,0.0,0.0,0.19
87900,4713,20241011,8,13.73,15.97,0.0,-2.24,0.0,0.0,-2.24
87901,2463,20240202,2,8.33,5.91,0.0,2.42,0.05,0.0,2.37
87902,2614,20240313,1,12.08,10.03,0.0,2.05,0.04,0.0,2.01
87903,1655,20240413,7,33.07,20.45,0.0,12.62,0.25,0.0,12.37
87904,1939,20240805,9,4.89,5.36,0.0,-0.47,0.0,0.0,-0.47
87905,1401,20241224,3,18.75,19.37,1.82,-0.62,0.0,1.46,-2.08
87906,3547,20240702,2,15.12,15.53,0.0,-0.41,0.0,0.0,-0.41
87907,1132,20250321,2,29.13,17.54,0.0,11.59,0.23,0.0,11.36
87908,5985,20240101,1,10.78,10.21,0.0,0.57,0.01,0.0,0.56
87909,5187,20240425,2,29.83,27.85,2.52,1.98,0.04,2.02,-0.08
87910,3451,20240628,5,15.87,15.8,3.52,0.07,0.0,2.82,-2.75
87911,5065,20240912,3,18.9,18.86,0.0,0.04,0.0,0.0,0.04
87912,2612,20250927,2,17.13,12.63,0.0,4.5,0.09,0.0,4.41
87913,466,20250404,1,26.34,17.98,0.0,8.36,0.17,0.0,8.19
87914,5866,20250726,3,9.28,8.98,0.0,0.3,0.01,0.0,0.29
87915,1946,20241012,2,26.34,20.71,0.0,5.63,0.11,0.0,5.52
87916,5187,20250414,5,6.62,6.84,0.0,-0.22,0.0,0.0,-0.22
87917,3056,20240827,1,22.88,22.71,0.0,0.17,0.0,0.0,0.17
87918,1357,20240204,5,2.92,3.13,0.0,-0.21,0.0,0.0,-0.21
87919,4580,20241214,5,12.3,12.86,0.0,-0.56,0.0,0.0,-0.56
87920,4685,20240218,7,8.83,9.07,0.0,-0.24,0.0,0.0,-0.24
87921,4320,20250205,2,11.79,12.06,0.0,-0.27,0.0,0.0,-0.27
87922,3134,20241218,2,5.99,5.92,0.0,0.07,0.0,0.0,0.07
87923,4503,20240212,7,14.67,15.05,0.0,-0.38,0.0,0.0,-0.38
87924,5717,20241002,4,22.68,19.7,0.0,2.98,0.06,0.0,2.92
87925,5626,20250219,9,7.58,5.9,0.0,1.68,0.03,0.0,1.65
87926,5461,20250214,1,30.08,21.73,0.0,8.35,0.17,0.0,8.18
87927,1175,20240611,8,18.97,19.98,0.0,-1.01,0.0,0.0,-1.01
87928,732,20240824,5,14.56,14.78,0.0,-0.22,0.0,0.0,-0.22
87929,3452,20240312,8,3.78,4.53,0.0,-0.75,0.0,0.0,-0.75
87930,2839,20240702,1,24.04,29.08,0.0,-5.04,0.0,0.0,-5.04
87931,2979,20240707,1,19.07,17.85,0.0,1.22,0.02,0.0,1.2
87932,2240,20250721,2,22.31,25.54,0.0,-3.23,0.0,0.0,-3.23
87933,4449,20250219,6,9.77,10.21,0.0,-0.44,0.0,0.0,-0.44
87934,3661,20250701,2,28.96,33.47,0.0,-4.51,0.0,0.0,-4.51
87935,2977,20250409,10,12.33,12.77,0.0,-0.44,0.0,0.0,-0.44
87936,4425,20240824,8,26.06,20.82,0.0,5.24,0.1,0.0,5.14
87937,4064,20250525,3,11.25,10.75,0.0,0.5,0.01,0.0,0.49
87938,2467,20240108,8,6.54,6.92,0.0,-0.38,0.0,0.0,-0.38
87939,177,20250221,2,16.18,11.04,0.0,5.14,0.1,0.0,5.04
87940,3372,20250919,4,43.58,41.46,0.0,2.12,0.04,0.0,2.08
87941,2488,20250813,2,33.39,26.4,0.0,6.99,0.14,0.0,6.85
87942,2126,20240611,1,19.95,24.42,0.0,-4.47,0.0,0.0,-4.47
87943,2009,20240313,4,0.86,0.85,0.0,0.01,0.0,0.0,0.01
87944,2425,20241223,2,15.5,13.21,0.0,2.29,0.05,0.0,2.24
87945,5438,20240305,4,19.82,19.69,0.0,0.13,0.0,0.0,0.13
87946,3960,20240116,4,31.95,32.92,0.0,-0.97,0.0,0.0,-0.97
87947,2243,20250301,2,2.67,2.52,0.0,0.15,0.0,0.0,0.15
87948,4086,20250327,4,15.5,13.84,0.0,1.66,0.03,0.0,1.63
87949,5824,20240225,3,10.07,10.43,0.0,-0.36,0.0,0.0,-0.36
87950,1475,20240207,6,6.4,6.28,0.0,0.12,0.0,0.0,0.12
87951,1866,20240723,6,0.93,0.89,0.0,0.04,0.0,0.0,0.04
87952,2145,20241125,2,3.21,2.81,0.0,0.4,0.01,0.0,0.39
87953,441,20240720,2,11.55,16.56,0.0,-5.01,0.0,0.0,-5.01
87954,2534,20250414,1,24.1,24.87,0.0,-0.77,0.0,0.0,-0.77
87955,96,20250713,6,1.29,1.27,0.0,0.02,0.0,0.0,0.02
87956,4394,20250731,1,15.63,12.52,0.0,3.11,0.06,0.0,3.05
87957,2643,20250715,1,12.93,15.67,1.44,-2.74,0.0,1.15,-3.89
87958,3250,20250825,2,13.73,15.98,0.0,-2.25,0.0,0.0,-2.25
87959,3705,20240317,3,10.05,9.37,0.0,0.68,0.01,0.0,0.67
87960,976,20240615,3,18.36,18.67,3.88,-0.31,0.0,3.1,-3.41
87961,3194,20240920,2,28.51,31.88,0.0,-3.37,0.0,0.0,-3.37
87962,62,20250211,1,21.66,21.81,0.0,-0.15,0.0,0.0,-0.15
87963,2415,20250119,6,8.52,8.03,0.0,0.49,0.01,0.0,0.48
87964,3074,20241129,5,1.57,1.39,0.23,0.18,0.0,0.18,0.0
87965,5291,20240416,2,3.34,3.26,0.0,0.08,0.0,0.0,0.08
87966,1997,20240326,4,6.22,5.98,0.0,0.24,0.0,0.0,0.24
87967,2459,20240713,3,5.28,4.8,0.0,0.48,0.01,0.0,0.47
87968,4906,20241203,5,14.44,13.79,0.0,0.65,0.01,0.0,0.64
87969,1924,20240417,2,22.59,22.76,0.0,-0.17,0.0,0.0,-0.17
87970,3369,20240131,2,7.06,6.53,0.0,0.53,0.01,0.0,0.52
87971,5087,20240830,3,12.44,12.3,0.0,0.14,0.0,0.0,0.14
87972,4660,20250409,2,19.17,17.55,4.69,1.62,0.03,3.75,-2.16
87973,2725,20240222,4,11.69,11.57,0.75,0.12,0.0,0.6,-0.48
87974,1984,20250928,2,25.24,17.52,0.0,7.72,0.15,0.0,7.57
87975,2273,20240924,1,15.77,13.97,0.0,1.8,0.04,0.0,1.76
87976,875,20240819,1,3.23,3.3,0.0,-0.07,0.0,0.0,-0.07
87977,4427,20240818,5,66.01,63.98,0.0,2.03,0.04,0.0,1.99
87978,2499,20241004,1,14.77,12.55,0.0,2.22,0.04,0.0,2.18
87979,1939,20240727,2,11.3,11.03,0.0,0.27,0.01,0.0,0.26
87980,2645,20240402,2,19.14,21.9,0.0,-2.76,0.0,0.0,-2.76
87981,91,20240401,7,10.64,12.2,0.0,-1.56,0.0,0.0,-1.56
87982,5188,20250314,3,11.08,10.31,0.0,0.77,0.02,0.0,0.75
87983,285,20240525,2,36.9,33.82,0.0,3.08,0.06,0.0,3.02
87984,5451,20241126,7,5.1,5.1,0.0,0.0,0.0,0.0,0.0
87985,1642,20240208,2,0.84,0.84,0.0,0.0,0.0,0.0,0.0
87986,4180,20250705,3,37.55,35.02,0.0,2.53,0.05,0.0,2.48
87987,1198,20240116,3,11.47,11.74,0.0,-0.27,0.0,0.0,-0.27
87988,2566,20250831,2,14.97,13.66,0.0,1.31,0.03,0.0,1.28
87989,3107,20240215,4,29.39,26.66,0.0,2.73,0.05,0.0,2.68
87990,3032,20250827,2,15.86,16.85,0.0,-0.99,0.0,0.0,-0.99
87991,2112,20251017,7,18.84,20.78,0.0,-1.94,0.0,0.0,-1.94
87992,5851,20250905,1,4.18,3.76,0.0,0.42,0.01,0.0,0.41
87993,911,20240614,1,7.54,6.53,0.0,1.01,0.02,0.0,0.99
87994,628,20250216,1,3.0,3.31,0.0,-0.31,0.0,0.0,-0.31
87995,5411,20240814,8,15.81,12.82,1.69,2.99,0.06,1.35,1.58
87996,2859,20240609,7,16.63,10.44,0.0,6.19,0.12,0.0,6.07
87997,5209,20250830,7,13.75,11.93,0.0,1.82,0.04,0.0,1.78
87998,1138,20240712,7,10.38,8.65,0.0,1.73,0.03,0.0,1.7
87999,368,20240218,2,5.0,4.77,0.0,0.23,0.0,0.0,0.23
88000,3566,20240210,2,9.37,9.84,1.41,-0.47,0.0,1.13,-1.6
88001,739,20250718,1,24.8,22.02,5.41,2.78,0.06,4.33,-1.61
88002,5225,20240227,10,25.46,38.19,2.81,-12.73,0.0,2.25,-14.98
88003,5727,20240507,2,6.31,5.37,0.0,0.94,0.02,0.0,0.92
88004,2191,20241010,8,6.42,6.92,0.0,-0.5,0.0,0.0,-0.5
88005,5853,20241106,2,15.18,15.11,0.0,0.07,0.0,0.0,0.07
88006,3807,20240206,1,27.14,24.39,2.03,2.75,0.06,1.62,1.07
88007,3846,20240218,3,7.47,7.14,0.0,0.33,0.01,0.0,0.32
88008,4518,20250403,1,4.9,3.98,0.0,0.92,0.02,0.0,0.9
88009,3025,20250807,8,13.93,11.86,0.0,2.07,0.04,0.0,2.03
88010,3998,20250424,6,42.42,43.25,0.0,-0.83,0.0,0.0,-0.83
88011,2413,20250226,2,16.49,15.63,0.0,0.86,0.02,0.0,0.84
88012,800,20240221,8,10.21,12.47,0.0,-2.26,0.0,0.0,-2.26
88013,3409,20240404,2,21.65,22.63,0.0,-0.98,0.0,0.0,-0.98
88014,3677,20240619,6,8.36,8.38,1.62,-0.02,0.0,1.3,-1.32
88015,2413,20250616,2,14.01,12.3,0.0,1.71,0.03,0.0,1.68
88016,4116,20251007,4,9.43,9.12,0.0,0.31,0.01,0.0,0.3
88017,1912,20250503,10,15.05,16.22,0.0,-1.17,0.0,0.0,-1.17
88018,5050,20250313,7,7.82,8.07,0.0,-0.25,0.0,0.0,-0.25
88019,2246,20240128,1,13.96,10.83,0.0,3.13,0.06,0.0,3.07
88020,744,20240119,2,12.67,12.13,3.65,0.54,0.01,2.92,-2.39
88021,2183,20240812,9,5.77,5.6,0.0,0.17,0.0,0.0,0.17
88022,5622,20250505,6,2.72,2.56,0.0,0.16,0.0,0.0,0.16
88023,2044,20250903,6,8.74,8.49,0.0,0.25,0.0,0.0,0.25
88024,4136,20250806,2,9.05,9.83,0.0,-0.78,0.0,0.0,-0.78
88025,1504,20240517,2,9.7,9.27,0.0,0.43,0.01,0.0,0.42
88026,5626,20250414,8,4.34,4.78,0.0,-0.44,0.0,0.0,-0.44
88027,4893,20240103,9,19.78,18.28,3.14,1.5,0.03,2.51,-1.04
88028,768,20240706,6,6.05,5.77,0.0,0.28,0.01,0.0,0.27
88029,783,20250214,9,18.07,16.58,0.0,1.49,0.03,0.0,1.46
88030,4293,20240428,2,23.43,23.49,0.0,-0.06,0.0,0.0,-0.06
88031,3473,20240126,1,5.89,5.03,0.0,0.86,0.02,0.0,0.84
88032,3933,20250705,5,7.56,7.63,0.0,-0.07,0.0,0.0,-0.07
88033,2322,20240730,7,14.91,12.66,0.0,2.25,0.04,0.0,2.21
88034,3269,20241007,1,15.5,16.06,4.4,-0.56,0.0,3.52,-4.08
88035,542,20240312,5,12.14,11.87,3.02,0.27,0.01,2.42,-2.16
88036,3740,20240601,7,7.11,5.7,0.0,1.41,0.03,0.0,1.38
88037,3584,20240701,5,8.7,8.74,0.0,-0.04,0.0,0.0,-0.04
88038,1949,20250502,2,16.28,14.48,0.0,1.8,0.04,0.0,1.76
88039,4435,20241114,4,16.75,16.68,0.0,0.07,0.0,0.0,0.07
88040,1229,20240623,1,24.02,21.71,0.0,2.31,0.05,0.0,2.26
88041,1499,20240505,2,22.62,21.23,0.0,1.39,0.03,0.0,1.36
88042,2294,20240927,1,11.47,13.07,0.0,-1.6,0.0,0.0,-1.6
88043,5913,20250709,1,22.07,23.95,0.0,-1.88,0.0,0.0,-1.88
88044,3146,20240205,6,5.65,5.86,0.0,-0.21,0.0,0.0,-0.21
88045,2231,20240909,10,1.27,0.68,0.0,0.59,0.01,0.0,0.58
88046,2413,20240724,2,0.97,0.96,0.0,0.01,0.0,0.0,0.01
88047,5813,20250804,2,12.35,7.71,0.0,4.64,0.09,0.0,4.55
88048,1170,20241014,1,9.5,9.82,0.0,-0.32,0.0,0.0,-0.32
88049,3994,20250412,10,17.17,19.21,0.0,-2.04,0.0,0.0,-2.04
88050,5921,20250820,8,41.39,45.93,0.0,-4.54,0.0,0.0,-4.54
88051,4839,20241130,6,10.27,9.56,0.0,0.71,0.01,0.0,0.7
88052,3030,20241213,6,41.91,38.73,0.0,3.18,0.06,0.0,3.12
88053,421,20251023,1,3.77,3.34,0.0,0.43,0.01,0.0,0.42
88054,3289,20240406,8,3.52,2.88,0.0,0.64,0.01,0.0,0.63
88055,5221,20250717,1,22.69,25.55,0.0,-2.86,0.0,0.0,-2.86
88056,942,20250809,9,2.26,2.11,0.0,0.15,0.0,0.0,0.15
88057,4206,20250910,4,21.92,21.43,0.0,0.49,0.01,0.0,0.48
88058,248,20241107,2,30.97,36.6,0.0,-5.63,0.0,0.0,-5.63
88059,3487,20250517,1,16.68,17.91,0.0,-1.23,0.0,0.0,-1.23
88060,3960,20250605,2,43.54,49.98,0.0,-6.44,0.0,0.0,-6.44
88061,2126,20250907,7,11.56,7.65,0.0,3.91,0.08,0.0,3.83
88062,2853,20240911,5,21.85,21.47,0.0,0.38,0.01,0.0,0.37
88063,3242,20240918,9,18.08,11.39,0.0,6.69,0.13,0.0,6.56
88064,5788,20250731,1,2.41,2.19,0.0,0.22,0.0,0.0,0.22
88065,5242,20240420,2,5.29,5.21,0.0,0.08,0.0,0.0,0.08
88066,2736,20240915,7,10.88,15.16,0.0,-4.28,0.0,0.0,-4.28
88067,1782,20251008,7,17.95,15.67,0.0,2.28,0.05,0.0,2.23
88068,5645,20240530,8,6.12,6.53,0.0,-0.41,0.0,0.0,-0.41
88069,4834,20240112,5,16.79,16.22,0.0,0.57,0.01,0.0,0.56
88070,2238,20240404,2,1.29,1.05,0.34,0.24,0.0,0.27,-0.03
88071,3073,20241020,2,25.64,26.95,0.0,-1.31,0.0,0.0,-1.31
88072,3647,20241112,2,6.91,7.28,0.0,-0.37,0.0,0.0,-0.37
88073,4511,20241217,8,2.1,2.44,0.0,-0.34,0.0,0.0,-0.34
88074,4719,20240227,2,9.92,9.54,0.0,0.38,0.01,0.0,0.37
88075,3587,20251021,2,1.99,1.92,0.0,0.07,0.0,0.0,0.07
88076,2583,20240308,1,3.5,4.13,0.0,-0.63,0.0,0.0,-0.63
88077,91,20240602,4,13.79,13.76,0.0,0.03,0.0,0.0,0.03
88078,512,20241207,2,0.62,0.47,0.0,0.15,0.0,0.0,0.15
88079,3872,20241230,2,8.35,10.7,0.0,-2.35,0.0,0.0,-2.35
88080,312,20241125,5,8.33,8.28,0.0,0.05,0.0,0.0,0.05
88081,485,20240105,7,22.32,15.72,0.0,6.6,0.13,0.0,6.47
88082,5523,20250425,2,1.77,1.48,0.0,0.29,0.01,0.0,0.28
88083,2898,20241214,1,5.37,5.37,0.0,0.0,0.0,0.0,0.0
88084,567,20241211,1,19.89,18.91,0.0,0.98,0.02,0.0,0.96
88085,2149,20250309,4,12.79,11.54,0.0,1.25,0.02,0.0,1.23
88086,4083,20250703,4,4.84,4.61,0.0,0.23,0.0,0.0,0.23
88087,1004,20250616,2,6.37,7.46,0.0,-1.09,0.0,0.0,-1.09
88088,2684,20250430,2,8.56,9.12,0.0,-0.56,0.0,0.0,-0.56
88089,2472,20240704,4,4.69,4.29,0.0,0.4,0.01,0.0,0.39
88090,3976,20240502,5,31.6,29.57,0.0,2.03,0.04,0.0,1.99
88091,405,20240909,9,4.24,3.16,0.0,1.08,0.02,0.0,1.06
88092,2468,20241117,4,11.05,10.84,0.0,0.21,0.0,0.0,0.21
88093,2566,20240708,2,30.15,33.27,0.0,-3.12,0.0,0.0,-3.12
88094,3115,20241112,2,16.85,14.08,0.0,2.77,0.06,0.0,2.71
88095,148,20240812,2,9.09,7.38,0.0,1.71,0.03,0.0,1.68
88096,4206,20250729,1,42.84,50.16,0.0,-7.32,0.0,0.0,-7.32
88097,562,20250501,3,12.0,12.48,0.0,-0.48,0.0,0.0,-0.48
88098,3557,20240125,6,15.6,14.89,0.0,0.71,0.01,0.0,0.7
88099,3418,20240509,6,31.66,30.26,0.0,1.4,0.03,0.0,1.37
88100,2974,20251023,7,22.98,20.08,0.0,2.9,0.06,0.0,2.84
88101,1477,20240301,6,21.91,20.47,0.0,1.44,0.03,0.0,1.41
88102,3638,20250205,7,3.92,3.07,0.0,0.85,0.02,0.0,0.83
88103,3902,20240918,2,13.23,8.47,0.0,4.76,0.1,0.0,4.66
88104,4839,20250903,6,8.62,8.3,0.0,0.32,0.01,0.0,0.31
88105,1689,20241212,9,2.85,1.88,0.61,0.97,0.02,0.49,0.46
88106,859,20250801,5,14.46,13.66,0.0,0.8,0.02,0.0,0.78
88107,1401,20241230,4,10.41,10.35,1.23,0.06,0.0,0.98,-0.92
88108,5711,20241201,2,4.18,3.79,0.0,0.39,0.01,0.0,0.38
88109,4800,20241104,2,36.84,44.83,0.0,-7.99,0.0,0.0,-7.99
88110,611,20250510,1,7.47,5.06,1.41,2.41,0.05,1.13,1.23
88111,3376,20241011,6,20.64,19.65,0.0,0.99,0.02,0.0,0.97
88112,3663,20250411,2,3.34,3.51,0.0,-0.17,0.0,0.0,-0.17
88113,113,20251026,7,7.53,6.99,0.0,0.54,0.01,0.0,0.53
88114,3788,20240815,4,30.75,30.5,0.0,0.25,0.0,0.0,0.25
88115,2434,20240506,7,4.8,4.7,0.0,0.1,0.0,0.0,0.1
88116,1440,20251031,5,6.12,6.17,0.0,-0.05,0.0,0.0,-0.05
88117,1359,20240608,4,15.27,15.08,0.0,0.19,0.0,0.0,0.19
88118,1855,20240822,2,3.07,3.41,0.0,-0.34,0.0,0.0,-0.34
88119,3768,20250720,1,12.04,12.37,0.0,-0.33,0.0,0.0,-0.33
88120,4100,20250801,5,3.81,3.68,1.02,0.13,0.0,0.82,-0.69
88121,4435,20250628,7,9.4,12.73,0.0,-3.33,0.0,0.0,-3.33
88122,783,20250505,1,189.75,170.4,0.0,19.35,0.39,0.0,18.96
88123,1010,20240704,3,0.79,0.76,0.0,0.03,0.0,0.0,0.03
88124,5813,20240208,1,14.02,11.67,0.0,2.35,0.05,0.0,2.3
88125,4804,20250417,1,2.92,2.65,0.0,0.27,0.01,0.0,0.26
88126,5903,20240119,6,25.71,25.42,0.0,0.29,0.01,0.0,0.28
88127,5496,20250922,2,7.57,6.35,0.0,1.22,0.02,0.0,1.2
88128,5151,20241013,1,0.8,0.94,0.0,-0.14,0.0,0.0,-0.14
88129,4765,20250524,1,7.63,8.98,0.0,-1.35,0.0,0.0,-1.35
88130,3618,20250803,2,39.07,37.64,0.0,1.43,0.03,0.0,1.4
88131,2405,20240414,7,15.94,10.96,0.0,4.98,0.1,0.0,4.88
88132,777,20240420,1,6.86,6.56,0.0,0.3,0.01,0.0,0.29
88133,2112,20240824,4,8.2,8.11,0.0,0.09,0.0,0.0,0.09
88134,3609,20241018,1,13.23,12.11,0.0,1.12,0.02,0.0,1.1
88135,120,20241109,2,24.52,21.53,0.0,2.99,0.06,0.0,2.93
