session_id,user_id,channel_id,session_start_ts,session_start_date_id,session_end_ts,session_end_date_id,duration_minutes
S000002619,U0000863,2,2022-02-09 22:38:00,20220209,2022-02-09 22:59:25,20220209,21.42
S000002620,U0002859,1,2020-07-18 23:31:00,20200718,2020-07-18 23:56:42,20200718,25.71
S000002621,U0000549,1,2022-12-10 00:58:00,20221210,2022-12-10 01:32:08,20221210,34.14
S000002622,U0001475,2,2023-08-14 00:23:00,20230814,2023-08-14 00:55:54,20230814,32.91
S000002623,U0002219,1,2021-02-20 21:35:00,20210220,2021-02-20 21:43:47,20210220,8.79
S000002624,U0003223,1,2023-11-22 13:30:00,20231122,2023-11-22 13:38:04,20231122,8.08
S000002625,U0003798,1,2024-05-31 11:15:00,20240531,2024-05-31 11:36:42,20240531,21.71
S000002626,U0003722,4,2024-09-11 23:56:00,20240911,2024-09-12 00:02:34,20240912,6.58
S000002627,U0000337,1,2024-03-27 05:08:00,20240327,2024-03-27 05:28:34,20240327,20.58
S000002628,U0002449,3,2024-10-04 09:20:00,20241004,2024-10-04 09:28:15,20241004,8.26
S000002629,U0003610,1,2024-07-24 14:07:00,20240724,2024-07-24 14:55:12,20240724,48.2
S000002630,U0003065,3,2019-11-28 00:06:00,20191128,2019-11-28 01:38:57,20191128,92.97
S000002631,U0000089,1,2020-10-08 23:19:00,20201008,2020-10-08 23:40:33,20201008,21.55
S000002632,U0002774,1,2019-06-23 01:21:00,20190623,2019-06-23 01:26:03,20190623,5.05
S000002633,U0003451,2,2025-11-02 10:40:00,20251102,2025-11-02 11:04:56,20251102,24.94
S000002634,U0003800,1,2023-02-02 21:15:00,20230202,2023-02-02 21:36:19,20230202,21.32
S000002635,U0001865,1,2022-08-29 18:14:00,20220829,2022-08-29 18:55:29,20220829,41.5
S000002636,U0002483,3,2022-01-21 03:10:00,20220121,2022-01-21 03:37:27,20220121,27.47
S000002637,U0003570,3,2019-05-27 16:59:00,20190527,2019-05-27 17:13:11,20190527,14.19
S000002638,U0003100,2,2019-04-04 14:38:00,20190404,2019-04-04 14:48:15,20190404,10.26
S000002639,U0003743,1,2023-11-27 07:52:00,20231127,2023-11-27 08:24:00,20231127,32.01
S000002640,U0003832,2,2025-01-14 12:59:00,20250114,2025-01-14 13:48:34,20250114,49.57
S000002641,U0002582,2,2024-05-18 02:00:00,20240518,2024-05-18 02:16:24,20240518,16.41
S000002642,U0001828,3,2022-09-20 20:26:00,20220920,2022-09-20 20:50:34,20220920,24.58
S000002643,U0000298,3,2024-01-31 11:31:00,20240131,2024-01-31 11:57:26,20240131,26.44
S000002644,U0000520,1,2019-08-03 13:25:00,20190803,2019-08-03 14:25:42,20190803,60.71
S000002645,U0002775,1,2019-12-13 06:40:00,20191213,2019-12-13 06:57:46,20191213,17.77
S000002646,U0003025,1,2021-03-29 23:03:00,20210329,2021-03-29 23:25:09,20210329,22.16
S000002647,U0001216,1,2022-05-16 11:39:00,20220516,2022-05-16 11:44:11,20220516,5.2
S000002648,U0003400,1,2021-05-22 03:46:00,20210522,2021-05-22 03:55:10,20210522,9.18
S000002649,U0000674,1,2022-10-24 16:04:00,20221024,2022-10-24 16:23:18,20221024,19.32
S000002650,U0000114,1,2020-06-14 21:57:00,20200614,2020-06-14 22:46:26,20200614,49.44
S000002651,U0001179,3,2019-04-24 07:49:00,20190424,2019-04-24 08:06:26,20190424,17.44
S000002652,U0000895,3,2022-06-02 19:37:00,20220602,2022-06-02 20:27:38,20220602,50.64
S000002653,U0001882,1,2021-01-08 10:15:00,20210108,2021-01-08 10:39:24,20210108,24.41
S000002654,U0002147,1,2022-07-10 16:21:00,20220710,2022-07-10 16:39:49,20220710,18.83
S000002655,U0000480,2,2021-02-20 23:49:00,20210220,2021-02-21 00:01:03,20210221,12.05
S000002656,U0003060,3,2021-01-15 20:03:00,20210115,2021-01-15 20:33:33,20210115,30.56
S000002657,U0002487,3,2025-11-11 17:40:00,20251111,2025-11-11 18:02:45,20251111,22.76
S000002658,U0000767,2,2021-05-27 19:04:00,20210527,2021-05-27 19:21:39,20210527,17.66
S000002659,U0000716,1,2024-05-23 10:31:00,20240523,2024-05-23 10:40:48,20240523,9.81
S000002660,U0000221,1,2023-02-25 01:24:00,20230225,2023-02-25 01:41:49,20230225,17.83
S000002661,U0000585,3,2019-08-12 03:42:00,20190812,2019-08-12 04:01:45,20190812,19.75
S000002662,U0000440,1,2019-01-16 22:33:00,20190116,2019-01-16 23:12:56,20190116,39.95
S000002663,U0001560,3,2022-01-10 22:47:00,20220110,2022-01-10 23:21:07,20220110,34.13
S000002664,U0000496,1,2022-06-09 04:58:00,20220609,2022-06-09 05:16:33,20220609,18.56
S000002665,U0001599,1,2023-02-13 13:13:00,20230213,2023-02-13 13:21:12,20230213,8.22
S000002666,U0002352,1,2019-02-03 16:43:00,20190203,2019-02-03 17:00:14,20190203,17.24
S000002667,U0000602,1,2022-08-29 16:43:00,20220829,2022-08-29 17:09:24,20220829,26.4
S000002668,U0003823,1,2023-04-06 22:57:00,20230406,2023-04-06 23:08:45,20230406,11.76
S000002669,U0003405,3,2025-07-21 09:23:00,20250721,2025-07-21 09:37:55,20250721,14.92
S000002670,U0002899,1,2022-02-09 06:37:00,20220209,2022-02-09 08:11:47,20220209,94.79
S000002671,U0001354,1,2021-04-12 16:46:00,20210412,2021-04-12 16:58:54,20210412,12.91
S000002672,U0003250,2,2021-03-08 17:54:00,20210308,2021-03-08 18:14:13,20210308,20.23
S000002673,U0002488,3,2022-08-13 16:10:00,20220813,2022-08-13 16:24:57,20220813,14.96
S000002674,U0001818,3,2020-12-29 09:36:00,20201229,2020-12-29 09:58:31,20201229,22.52
S000002675,U0001929,1,2023-03-18 19:40:00,20230318,2023-03-18 19:46:04,20230318,6.07
S000002676,U0002172,2,2019-02-23 21:40:00,20190223,2019-02-23 21:43:50,20190223,3.84
S000002677,U0001160,2,2024-11-22 06:45:00,20241122,2024-11-22 06:56:34,20241122,11.58
S000002678,U0003810,3,2022-10-01 10:32:00,20221001,2022-10-01 10:40:10,20221001,8.17
S000002679,U0000912,3,2020-12-01 01:49:00,20201201,2020-12-01 02:43:24,20201201,54.41
S000002680,U0003081,3,2023-02-19 16:04:00,20230219,2023-02-19 16:23:45,20230219,19.76
S000002681,U0003873,3,2020-09-10 20:51:00,20200910,2020-09-10 21:04:12,20200910,13.22
S000002682,U0001648,1,2021-10-03 16:20:00,20211003,2021-10-03 16:35:42,20211003,15.72
S000002683,U0002724,3,2022-08-25 17:38:00,20220825,2022-08-25 17:50:51,20220825,12.85
S000002684,U0003462,1,2019-05-05 12:44:00,20190505,2019-05-05 13:09:26,20190505,25.44
S000002685,U0001287,1,2025-02-04 02:01:00,20250204,2025-02-04 02:07:50,20250204,6.84
S000002686,U0000029,3,2024-10-31 17:49:00,20241031,2024-10-31 18:49:07,20241031,60.12
S000002687,U0000499,1,2022-09-11 03:03:00,20220911,2022-09-11 03:23:22,20220911,20.38
S000002688,U0002120,1,2021-08-07 20:54:00,20210807,2021-08-07 21:32:01,20210807,38.02
S000002689,U0003978,1,2025-12-21 07:20:00,20251221,2025-12-21 07:31:48,20251221,11.81
S000002690,U0001842,3,2025-04-20 17:06:00,20250420,2025-04-20 17:15:34,20250420,9.57
S000002691,U0002272,1,2020-08-27 16:45:00,20200827,2020-08-27 17:33:20,20200827,48.33
S000002692,U0000426,1,2022-06-19 08:06:00,20220619,2022-06-19 08:26:35,20220619,20.58
S000002693,U0003470,3,2025-03-14 14:20:00,20250314,2025-03-14 14:49:08,20250314,29.14
S000002694,U0002526,1,2022-02-01 12:16:00,20220201,2022-02-01 12:23:14,20220201,7.23
S000002695,U0001317,1,2020-09-03 14:11:00,20200903,2020-09-03 14:23:50,20200903,12.84
S000002696,U0000937,1,2021-07-18 18:17:00,20210718,2021-07-18 18:36:53,20210718,19.89
S000002697,U0000827,3,2021-03-11 11:40:00,20210311,2021-03-11 11:47:38,20210311,7.65
S000002698,U0000194,3,2021-07-19 01:22:00,20210719,2021-07-19 01:47:11,20210719,25.2
S000002699,U0001413,2,2022-03-15 04:16:00,20220315,2022-03-15 05:49:53,20220315,93.89
S000002700,U0003521,1,2024-10-31 01:22:00,20241031,2024-10-31 02:01:36,20241031,39.6
S000002701,U0002107,2,2021-12-03 07:24:00,20211203,2021-12-03 08:06:02,20211203,42.05
S000002702,U0000574,2,2024-07-15 09:29:00,20240715,2024-07-15 10:10:12,20240715,41.21
S000002703,U0001757,3,2022-07-12 03:17:00,20220712,2022-07-12 04:05:37,20220712,48.62
S000002704,U0003515,1,2021-03-05 11:09:00,20210305,2021-03-05 11:22:44,20210305,13.74
S000002705,U0000163,3,2023-04-17 04:44:00,20230417,2023-04-17 05:09:59,20230417,26.0
S000002706,U0001142,1,2022-12-13 05:28:00,20221213,2022-12-13 05:42:02,20221213,14.05
S000002707,U0002694,3,2019-10-17 11:08:00,20191017,2019-10-17 11:56:53,20191017,48.89
S000002708,U0002707,1,2025-12-26 12:34:00,20251226,2025-12-26 13:28:44,20251226,54.74
S000002709,U0003347,1,2022-11-19 21:06:00,20221119,2022-11-19 21:16:55,20221119,10.92
S000002710,U0003911,3,2020-03-14 10:07:00,20200314,2020-03-14 10:09:42,20200314,2.71
S000002711,U0003222,1,2019-07-10 13:30:00,20190710,2019-07-10 13:54:36,20190710,24.6
S000002712,U0003321,1,2020-01-11 20:59:00,20200111,2020-01-11 21:13:19,20200111,14.33
S000002713,U0001787,3,2020-09-12 12:36:00,20200912,2020-09-12 12:58:00,20200912,22.01
S000002714,U0001518,1,2021-04-19 09:36:00,20210419,2021-04-19 10:02:13,20210419,26.23
S000002715,U0003153,3,2021-01-07 10:35:00,20210107,2021-01-07 10:40:36,20210107,5.61
S000002716,U0001705,1,2025-12-08 20:51:00,20251208,2025-12-08 21:22:39,20251208,31.65
S000002717,U0001510,3,2021-04-26 02:57:00,20210426,2021-04-26 03:01:55,20210426,4.93
S000002718,U0000834,3,2020-07-26 19:07:00,20200726,2020-07-26 19:18:47,20200726,11.8
S000002719,U0003165,3,2022-12-26 10:33:00,20221226,2022-12-26 10:47:57,20221226,14.96
S000002720,U0001145,1,2022-02-28 05:57:00,20220228,2022-02-28 06:10:02,20220228,13.04
S000002721,U0000166,1,2025-12-02 19:26:00,20251202,2025-12-02 19:43:33,20251202,17.56
S000002722,U0000025,3,2022-10-17 02:12:00,20221017,2022-10-17 03:09:23,20221017,57.38
S000002723,U0001070,2,2024-01-15 09:59:00,20240115,2024-01-15 10:20:01,20240115,21.02
S000002724,U0001881,2,2019-10-13 09:36:00,20191013,2019-10-13 10:12:30,20191013,36.5
S000002725,U0001096,1,2022-11-24 06:59:00,20221124,2022-11-24 07:09:26,20221124,10.44
S000002726,U0002276,3,2024-01-06 01:13:00,20240106,2024-01-06 01:24:55,20240106,11.93
S000002727,U0000696,3,2020-02-29 02:10:00,20200229,2020-02-29 02:28:00,20200229,18.02
S000002728,U0000578,1,2025-10-26 23:32:00,20251026,2025-10-26 23:49:19,20251026,17.32
S000002729,U0000173,2,2025-06-08 14:14:00,20250608,2025-06-08 14:38:02,20250608,24.04
S000002730,U0003904,1,2021-11-13 23:39:00,20211113,2021-11-13 23:55:35,20211113,16.59
S000002731,U0001989,1,2022-02-10 19:17:00,20220210,2022-02-10 19:56:22,20220210,39.38
S000002732,U0003482,1,2021-05-30 10:11:00,20210530,2021-05-30 10:13:48,20210530,2.81
S000002733,U0000544,1,2025-05-14 23:52:00,20250514,2025-05-15 00:30:06,20250515,38.1
S000002734,U0002749,4,2023-04-14 05:35:00,20230414,2023-04-14 05:47:25,20230414,12.43
S000002735,U0003970,3,2024-01-11 03:25:00,20240111,2024-01-11 03:36:48,20240111,11.81
S000002736,U0000728,1,2019-11-08 11:11:00,20191108,2019-11-08 11:19:23,20191108,8.39
S000002737,U0000538,3,2024-11-18 01:36:00,20241118,2024-11-18 02:13:40,20241118,37.68
S000002738,U0001786,1,2025-01-01 10:48:00,20250101,2025-01-01 10:58:46,20250101,10.77
S000002739,U0000381,4,2019-12-12 15:14:00,20191212,2019-12-12 15:44:12,20191212,30.21
S000002740,U0003556,2,2021-10-08 13:04:00,20211008,2021-10-08 13:35:19,20211008,31.32
S000002741,U0000227,3,2024-10-27 23:55:00,20241027,2024-10-28 00:28:28,20241028,33.48
S000002742,U0002093,1,2023-05-31 18:03:00,20230531,2023-05-31 18:12:39,20230531,9.65
S000002743,U0003383,1,2025-05-23 08:12:00,20250523,2025-05-23 08:53:48,20250523,41.81
S000002744,U0001328,1,2022-04-17 12:02:00,20220417,2022-04-17 12:18:18,20220417,16.3
S000002745,U0003349,1,2025-04-01 15:49:00,20250401,2025-04-01 16:35:31,20250401,46.52
S000002746,U0001575,3,2022-12-04 05:12:00,20221204,2022-12-04 05:36:12,20221204,24.2
S000002747,U0002499,1,2019-09-11 10:40:00,20190911,2019-09-11 11:14:11,20190911,34.18
S000002748,U0001022,3,2020-08-19 08:03:00,20200819,2020-08-19 08:27:10,20200819,24.17
S000002749,U0001818,1,2024-11-12 08:11:00,20241112,2024-11-12 08:34:21,20241112,23.37
S000002750,U0002887,1,2022-03-11 06:11:00,20220311,2022-03-11 07:16:17,20220311,65.29
S000002751,U0003068,1,2024-10-08 21:18:00,20241008,2024-10-08 21:34:47,20241008,16.79
S000002752,U0000222,1,2021-06-29 22:44:00,20210629,2021-06-29 23:24:26,20210629,40.44
S000002753,U0000901,1,2021-10-07 07:44:00,20211007,2021-10-07 08:10:12,20211007,26.2
S000002754,U0000491,3,2025-05-20 06:10:00,20250520,2025-05-20 06:23:23,20250520,13.4
S000002755,U0002984,3,2019-09-14 23:41:00,20190914,2019-09-15 00:15:49,20190915,34.83
S000002756,U0000105,1,2020-01-04 02:36:00,20200104,2020-01-04 02:46:31,20200104,10.53
S000002757,U0001059,2,2021-04-03 13:55:00,20210403,2021-04-03 14:26:13,20210403,31.22
S000002758,U0003539,1,2021-12-12 01:50:00,20211212,2021-12-12 02:08:53,20211212,18.89
S000002759,U0002174,2,2019-09-22 08:20:00,20190922,2019-09-22 08:27:19,20190922,7.32
S000002760,U0000557,3,2021-05-18 18:27:00,20210518,2021-05-18 18:31:57,20210518,4.97
S000002761,U0003071,1,2024-10-23 17:36:00,20241023,2024-10-23 18:10:24,20241023,34.42
S000002762,U0003835,2,2019-02-25 15:45:00,20190225,2019-02-25 16:00:34,20190225,15.58
S000002763,U0001055,1,2024-08-11 09:58:00,20240811,2024-08-11 10:28:45,20240811,30.76
S000002764,U0002586,1,2023-06-04 02:17:00,20230604,2023-06-04 02:29:11,20230604,12.19
S000002765,U0003981,1,2024-10-11 04:11:00,20241011,2024-10-11 04:17:36,20241011,6.61
S000002766,U0003782,3,2020-10-24 04:00:00,20201024,2020-10-24 04:06:34,20201024,6.57
S000002767,U0000137,1,2021-12-21 13:39:00,20211221,2021-12-21 14:07:32,20211221,28.54
S000002768,U0003042,1,2022-05-04 08:39:00,20220504,2022-05-04 08:52:10,20220504,13.17
S000002769,U0003365,3,2019-09-25 16:57:00,20190925,2019-09-25 17:07:51,20190925,10.86
S000002770,U0002848,2,2025-04-02 20:39:00,20250402,2025-04-02 20:48:57,20250402,9.95
S000002771,U0003473,1,2025-02-21 18:38:00,20250221,2025-02-21 18:41:21,20250221,3.36
S000002772,U0000533,3,2019-08-23 16:45:00,20190823,2019-08-23 16:52:23,20190823,7.39
S000002773,U0000904,1,2022-05-18 06:51:00,20220518,2022-05-18 07:15:52,20220518,24.87
S000002774,U0002320,2,2022-10-04 01:24:00,20221004,2022-10-04 01:27:57,20221004,3.96
S000002775,U0002863,1,2025-11-22 04:00:00,20251122,2025-11-22 05:07:08,20251122,67.13
S000002776,U0000107,1,2019-02-12 04:09:00,20190212,2019-02-12 04:19:41,20190212,10.7
S000002777,U0000779,3,2019-11-08 10:09:00,20191108,2019-11-08 10:27:02,20191108,18.04
S000002778,U0003268,2,2024-03-29 18:43:00,20240329,2024-03-29 19:15:31,20240329,32.52
S000002779,U0003430,1,2025-02-01 11:40:00,20250201,2025-02-01 11:58:48,20250201,18.82
S000002780,U0000863,1,2020-04-23 22:46:00,20200423,2020-04-23 23:18:20,20200423,32.34
S000002781,U0002046,2,2019-04-02 07:34:00,20190402,2019-04-02 07:51:39,20190402,17.66
S000002782,U0002815,1,2019-02-12 13:28:00,20190212,2019-02-12 13:37:43,20190212,9.73
S000002783,U0001513,4,2020-02-22 23:17:00,20200222,2020-02-22 23:47:20,20200222,30.34
S000002784,U0003710,1,2019-05-22 22:11:00,20190522,2019-05-22 22:26:04,20190522,15.07
S000002785,U0000176,1,2023-05-24 03:24:00,20230524,2023-05-24 03:37:15,20230524,13.26
S000002786,U0001247,1,2024-07-18 02:34:00,20240718,2024-07-18 03:06:01,20240718,32.03
S000002787,U0000663,1,2020-04-30 23:11:00,20200430,2020-04-30 23:44:25,20200430,33.42
S000002788,U0003777,1,2019-03-08 02:00:00,20190308,2019-03-08 02:23:08,20190308,23.14
S000002789,U0002602,2,2025-02-08 22:42:00,20250208,2025-02-08 23:05:47,20250208,23.8
S000002790,U0001312,1,2024-07-10 18:39:00,20240710,2024-07-10 18:46:02,20240710,7.03
S000002791,U0003140,1,2019-05-14 07:25:00,20190514,2019-05-14 08:18:15,20190514,53.25
S000002792,U0002357,1,2019-10-10 16:38:00,20191010,2019-10-10 17:22:22,20191010,44.37
S000002793,U0000072,1,2023-03-03 08:09:00,20230303,2023-03-03 08:20:14,20230303,11.24
S000002794,U0003281,3,2024-12-27 22:11:00,20241227,2024-12-27 23:59:48,20241227,108.81
S000002795,U0003149,1,2019-06-26 23:29:00,20190626,2019-06-26 23:34:51,20190626,5.86
S000002796,U0001582,1,2024-09-22 03:05:00,20240922,2024-09-22 03:20:27,20240922,15.45
S000002797,U0003831,3,2019-08-16 18:04:00,20190816,2019-08-16 18:33:35,20190816,29.59
S000002798,U0000232,4,2019-06-15 12:19:00,20190615,2019-06-15 12:34:13,20190615,15.23
S000002799,U0001799,1,2025-04-07 05:19:00,20250407,2025-04-07 05:34:42,20250407,15.71
S000002800,U0001120,2,2021-05-26 05:48:00,20210526,2021-05-26 06:29:54,20210526,41.91
S000002801,U0004000,3,2022-02-11 16:53:00,20220211,2022-02-11 17:01:07,20220211,8.13
S000002802,U0003506,1,2025-06-23 06:46:00,20250623,2025-06-23 07:04:01,20250623,18.02
S000002803,U0002984,1,2019-04-08 04:24:00,20190408,2019-04-08 05:11:11,20190408,47.19
S000002804,U0000664,1,2020-01-22 23:38:00,20200122,2020-01-22 23:57:36,20200122,19.61
S000002805,U0000092,1,2025-07-16 08:50:00,20250716,2025-07-16 09:23:25,20250716,33.43
S000002806,U0000694,1,2022-11-24 05:24:00,20221124,2022-11-24 05:34:01,20221124,10.02
S000002807,U0000738,1,2024-06-05 19:04:00,20240605,2024-06-05 19:20:42,20240605,16.7
S000002808,U0001833,3,2021-02-15 11:15:00,20210215,2021-02-15 11:27:25,20210215,12.43
S000002809,U0000770,1,2019-08-06 23:19:00,20190806,2019-08-06 23:21:54,20190806,2.91
S000002810,U0003380,1,2021-12-14 14:43:00,20211214,2021-12-14 14:59:03,20211214,16.06
S000002811,U0001321,1,2025-07-08 05:50:00,20250708,2025-07-08 06:01:08,20250708,11.15
S000002812,U0001391,4,2025-06-25 18:02:00,20250625,2025-06-25 18:13:10,20250625,11.18
S000002813,U0002582,1,2025-10-04 22:03:00,20251004,2025-10-04 22:17:16,20251004,14.28
S000002814,U0002694,1,2025-09-03 10:07:00,20250903,2025-09-03 10:16:00,20250903,9.01
S000002815,U0001294,1,2024-01-18 14:42:00,20240118,2024-01-18 15:20:27,20240118,38.45
S000002816,U0001456,1,2024-09-18 14:36:00,20240918,2024-09-18 15:29:21,20240918,53.35
S000002817,U0001845,1,2020-07-05 10:26:00,20200705,2020-07-05 10:37:05,20200705,11.09
S000002818,U0003534,1,2022-10-13 07:30:00,20221013,2022-10-13 07:53:16,20221013,23.28
S000002819,U0001364,1,2019-04-27 14:24:00,20190427,2019-04-27 15:09:50,20190427,45.84
S000002820,U0003948,1,2022-05-21 17:18:00,20220521,2022-05-21 17:52:57,20220521,34.96
S000002821,U0000161,4,2025-02-10 07:11:00,20250210,2025-02-10 07:25:35,20250210,14.58
S000002822,U0001927,1,2022-04-17 04:04:00,20220417,2022-04-17 04:11:38,20220417,7.64
S000002823,U0002052,1,2020-07-24 11:52:00,20200724,2020-07-24 12:04:27,20200724,12.45
S000002824,U0001447,2,2020-07-11 15:44:00,20200711,2020-07-11 15:53:54,20200711,9.9
S000002825,U0000626,1,2020-01-13 21:50:00,20200113,2020-01-13 22:26:35,20200113,36.59
S000002826,U0002848,1,2023-09-06 21:40:00,20230906,2023-09-06 22:46:45,20230906,66.76
S000002827,U0003169,2,2019-04-13 08:51:00,20190413,2019-04-13 09:04:16,20190413,13.27
S000002828,U0002009,1,2025-07-02 17:45:00,20250702,2025-07-02 18:10:51,20250702,25.86
S000002829,U0003424,1,2023-12-21 16:48:00,20231221,2023-12-21 17:02:28,20231221,14.47
S000002830,U0001269,1,2022-04-10 16:57:00,20220410,2022-04-10 18:00:14,20220410,63.24
S000002831,U0000184,1,2022-11-15 04:56:00,20221115,2022-11-15 05:13:22,20221115,17.38
S000002832,U0002530,3,2024-12-01 10:07:00,20241201,2024-12-01 10:26:40,20241201,19.67
S000002833,U0001703,1,2019-12-08 11:10:00,20191208,2019-12-08 11:38:05,20191208,28.09
S000002834,U0000096,2,2022-10-20 11:05:00,20221020,2022-10-20 11:10:12,20221020,5.21
S000002835,U0003477,3,2024-07-07 06:08:00,20240707,2024-07-07 06:31:15,20240707,23.26
S000002836,U0001609,1,2024-04-27 06:49:00,20240427,2024-04-27 07:03:04,20240427,14.07
S000002837,U0003258,3,2020-01-25 14:21:00,20200125,2020-01-25 15:31:24,20200125,70.42
S000002838,U0003174,1,2021-05-22 15:31:00,20210522,2021-05-22 15:46:30,20210522,15.51
S000002839,U0001037,1,2021-05-20 03:23:00,20210520,2021-05-20 03:31:55,20210520,8.92
S000002840,U0001478,1,2024-06-11 08:37:00,20240611,2024-06-11 08:42:46,20240611,5.77
S000002841,U0002548,1,2020-12-23 03:51:00,20201223,2020-12-23 04:20:09,20201223,29.16
S000002842,U0001953,1,2022-06-07 11:16:00,20220607,2022-06-07 11:27:58,20220607,11.97
S000002843,U0001078,2,2023-09-06 18:35:00,20230906,2023-09-06 18:41:16,20230906,6.27
S000002844,U0003867,4,2021-04-08 06:32:00,20210408,2021-04-08 07:01:30,20210408,29.52
S000002845,U0001281,3,2022-03-11 19:19:00,20220311,2022-03-11 19:32:56,20220311,13.94
S000002846,U0002055,1,2023-03-12 13:09:00,20230312,2023-03-12 13:13:26,20230312,4.44
S000002847,U0000722,3,2023-03-02 00:33:00,20230302,2023-03-02 00:55:19,20230302,22.32
S000002848,U0002536,1,2021-12-27 10:45:00,20211227,2021-12-27 11:10:01,20211227,25.02
S000002849,U0000090,1,2019-02-03 08:15:00,20190203,2019-02-03 08:34:11,20190203,19.2
S000002850,U0002697,1,2020-06-01 20:47:00,20200601,2020-06-01 20:58:33,20200601,11.55
S000002851,U0003610,1,2025-07-13 22:27:00,20250713,2025-07-13 23:05:09,20250713,38.16
S000002852,U0003127,1,2024-06-14 03:07:00,20240614,2024-06-14 03:23:16,20240614,16.28
S000002853,U0001139,1,2020-05-25 10:47:00,20200525,2020-05-25 11:01:50,20200525,14.84
S000002854,U0002816,4,2024-07-06 23:43:00,20240706,2024-07-06 23:49:18,20240706,6.31
S000002855,U0000201,1,2021-09-09 17:44:00,20210909,2021-09-09 17:47:53,20210909,3.9
S000002856,U0001293,4,2025-07-03 01:13:00,20250703,2025-07-03 01:26:53,20250703,13.89
S000002857,U0003001,1,2021-12-25 12:37:00,20211225,2021-12-25 12:51:38,20211225,14.65
S000002858,U0000026,3,2020-03-28 11:52:00,20200328,2020-03-28 12:05:54,20200328,13.9
S000002859,U0001571,3,2023-06-17 09:40:00,20230617,2023-06-17 09:55:30,20230617,15.51
S000002860,U0000859,1,2022-08-08 10:18:00,20220808,2022-08-08 10:25:33,20220808,7.55
S000002861,U0002248,1,2019-06-23 15:16:00,20190623,2019-06-23 15:23:49,20190623,7.82
S000002862,U0002621,2,2024-11-26 12:40:00,20241126,2024-11-26 13:00:42,20241126,20.71
S000002863,U0003231,1,2025-05-29 15:03:00,20250529,2025-05-29 15:44:54,20250529,41.9
S000002864,U0003294,3,2023-08-15 16:51:00,20230815,2023-08-15 17:05:45,20230815,14.75
