spin_id,session_id,user_id,channel_id,game_id,spin_ts,spin_date_id,stake_amount,payout_amount,profit_amount
SP000027071,S000006798,U0000202,3,G000072,2022-04-08 13:07:53,20220408,201.19,12.21,188.98
SP000027072,S000006798,U0000202,3,G000072,2022-04-08 13:07:54,20220408,219.22,422.35,-203.13
SP000027073,S000006798,U0000202,3,G000072,2022-04-08 13:09:46,20220408,82.16,58.29,23.87
SP000027074,S000006798,U0000202,3,G000072,2022-04-08 13:07:42,20220408,155.05,398.93,-243.88
SP000027075,S000006798,U0000202,3,G000100,2022-04-08 13:13:28,20220408,286.81,575.63,-288.82
SP000027076,S000006799,U0002891,1,G000046,2021-06-04 23:42:16,20210604,231.59,26.13,205.46
SP000027077,S000006799,U0002891,1,G000015,2021-06-05 00:00:05,20210605,144.06,200.15,-56.09
SP000027078,S000006799,U0002891,1,G000015,2021-06-05 00:11:36,20210605,172.79,153.26,19.53
SP000027079,S000006799,U0002891,1,G000025,2021-06-05 00:17:15,20210605,227.85,132.85,95.0
SP000027080,S000006799,U0002891,1,G000015,2021-06-04 23:59:40,20210604,170.2,29.94,140.26
SP000027081,S000006799,U0002891,1,G000015,2021-06-05 00:11:27,20210605,153.24,71.85,81.39
SP000027082,S000006799,U0002891,1,G000015,2021-06-05 00:16:42,20210605,297.98,154.18,143.8
SP000027083,S000006799,U0002891,1,G000015,2021-06-05 00:11:51,20210605,247.22,288.57,-41.35
SP000027084,S000006799,U0002891,1,G000015,2021-06-05 00:00:58,20210605,313.02,616.79,-303.77
SP000027085,S000006801,U0000133,4,G000096,2022-12-25 20:35:59,20221225,573.38,451.35,122.03
SP000027086,S000006801,U0000133,4,G000096,2022-12-25 20:36:57,20221225,1729.68,1343.66,386.02
SP000027087,S000006801,U0000133,4,G000014,2022-12-25 20:35:33,20221225,1431.51,2984.94,-1553.43
SP000027088,S000006802,U0000601,1,G000086,2022-05-15 03:12:07,20220515,90.42,89.34,1.08
SP000027089,S000006802,U0000601,1,G000086,2022-05-15 03:09:11,20220515,42.83,36.51,6.32
SP000027090,S000006802,U0000601,1,G000067,2022-05-15 03:13:03,20220515,75.14,12.62,62.52
SP000027091,S000006802,U0000601,1,G000076,2022-05-15 03:06:44,20220515,124.53,151.24,-26.71
SP000027092,S000006802,U0000601,1,G000086,2022-05-15 03:12:59,20220515,142.47,11.04,131.43
SP000027093,S000006802,U0000601,1,G000086,2022-05-15 03:06:17,20220515,83.91,104.63,-20.72
SP000027094,S000006802,U0000601,1,G000120,2022-05-15 03:08:10,20220515,108.47,45.24,63.23
SP000027095,S000006803,U0000706,3,G000006,2020-04-10 11:47:57,20200410,30.28,27.21,3.07
SP000027096,S000006803,U0000706,3,G000020,2020-04-10 11:49:30,20200410,57.73,97.47,-39.74
SP000027097,S000006805,U0002945,1,G000075,2019-07-29 15:32:56,20190729,163.94,101.32,62.62
SP000027098,S000006807,U0002288,3,G000064,2023-12-05 11:53:30,20231205,72.21,65.69,6.52
SP000027099,S000006808,U0000293,1,G000009,2025-10-09 04:10:56,20251009,92.54,49.28,43.26
SP000027100,S000006809,U0000080,3,G000046,2024-09-03 10:04:22,20240903,719.46,1188.8,-469.34
SP000027101,S000006810,U0000567,1,G000010,2019-11-30 07:06:58,20191130,95.55,131.84,-36.29
SP000027102,S000006811,U0003748,1,G000040,2019-11-12 17:11:32,20191112,10.76,18.19,-7.43
SP000027103,S000006812,U0000746,1,G000067,2021-10-02 17:36:02,20211002,161.09,57.28,103.81
SP000027104,S000006813,U0003043,1,G000118,2024-02-14 03:30:01,20240214,61.52,17.24,44.28
SP000027105,S000006814,U0002333,2,G000111,2023-06-08 07:09:24,20230608,44.13,113.87,-69.74
SP000027106,S000006814,U0002333,2,G000063,2023-06-08 07:34:38,20230608,73.3,138.65,-65.35
SP000027107,S000006814,U0002333,2,G000075,2023-06-08 07:10:31,20230608,97.71,7.05,90.66
SP000027108,S000006815,U0000079,1,G000051,2024-04-25 07:32:43,20240425,255.63,136.34,119.29
SP000027109,S000006815,U0000079,1,G000108,2024-04-25 07:39:22,20240425,206.83,1198.45,-991.62
SP000027110,S000006815,U0000079,1,G000051,2024-04-25 07:44:28,20240425,312.63,163.25,149.38
SP000027111,S000006815,U0000079,1,G000051,2024-04-25 07:35:44,20240425,188.09,119.84,68.25
SP000027112,S000006817,U0001293,3,G000047,2021-12-03 17:35:15,20211203,104.12,15.53,88.59
SP000027113,S000006817,U0001293,3,G000047,2021-12-03 17:36:36,20211203,147.95,141.47,6.48
SP000027114,S000006817,U0001293,3,G000047,2021-12-03 17:33:59,20211203,85.64,46.28,39.36
SP000027115,S000006818,U0003288,1,G000001,2020-05-27 15:10:36,20200527,82.08,12.78,69.3
SP000027116,S000006818,U0003288,1,G000117,2020-05-27 15:11:54,20200527,132.55,133.07,-0.52
SP000027117,S000006818,U0003288,1,G000117,2020-05-27 15:01:09,20200527,131.58,158.69,-27.11
SP000027118,S000006818,U0003288,1,G000117,2020-05-27 14:58:29,20200527,102.18,8.26,93.92
SP000027119,S000006818,U0003288,1,G000096,2020-05-27 15:04:16,20200527,113.7,204.83,-91.13
SP000027120,S000006818,U0003288,1,G000117,2020-05-27 14:57:10,20200527,89.19,58.75,30.44
SP000027121,S000006818,U0003288,1,G000005,2020-05-27 15:06:53,20200527,150.03,258.26,-108.23
SP000027122,S000006818,U0003288,1,G000117,2020-05-27 14:56:44,20200527,137.24,48.59,88.65
SP000027123,S000006819,U0003693,1,G000035,2019-07-10 02:48:52,20190710,162.81,245.07,-82.26
SP000027124,S000006819,U0003693,1,G000035,2019-07-10 02:45:46,20190710,179.26,120.47,58.79
SP000027125,S000006819,U0003693,1,G000035,2019-07-10 02:48:26,20190710,115.4,61.24,54.16
SP000027126,S000006821,U0003932,1,G000034,2022-02-03 17:14:11,20220203,126.53,129.76,-3.23
SP000027127,S000006823,U0001866,3,G000040,2022-04-27 23:46:30,20220427,237.8,47.49,190.31
SP000027128,S000006823,U0001866,3,G000040,2022-04-27 23:41:07,20220427,204.59,540.27,-335.68
SP000027129,S000006823,U0001866,3,G000040,2022-04-27 23:41:05,20220427,316.22,89.97,226.25
SP000027130,S000006823,U0001866,3,G000040,2022-04-27 23:44:05,20220427,106.97,54.58,52.39
SP000027131,S000006823,U0001866,3,G000051,2022-04-27 23:46:42,20220427,228.9,62.69,166.21
SP000027132,S000006823,U0001866,3,G000040,2022-04-27 23:42:23,20220427,374.74,307.25,67.49
SP000027133,S000006823,U0001866,3,G000040,2022-04-27 23:45:00,20220427,273.25,16.62,256.63
SP000027134,S000006823,U0001866,3,G000076,2022-04-27 23:47:36,20220427,249.14,413.18,-164.04
SP000027135,S000006823,U0001866,3,G000040,2022-04-27 23:49:11,20220427,157.71,39.83,117.88
SP000027136,S000006823,U0001866,3,G000088,2022-04-27 23:46:32,20220427,221.59,229.43,-7.84
SP000027137,S000006823,U0001866,3,G000085,2022-04-27 23:47:08,20220427,148.31,405.93,-257.62
SP000027138,S000006823,U0001866,3,G000040,2022-04-27 23:47:33,20220427,139.05,185.35,-46.3
SP000027139,S000006823,U0001866,3,G000006,2022-04-27 23:48:35,20220427,172.17,8.02,164.15
SP000027140,S000006823,U0001866,3,G000040,2022-04-27 23:42:56,20220427,131.04,3.4,127.64
SP000027141,S000006823,U0001866,3,G000012,2022-04-27 23:49:20,20220427,156.0,106.7,49.3
SP000027142,S000006823,U0001866,3,G000040,2022-04-27 23:46:32,20220427,241.97,114.91,127.06
SP000027143,S000006823,U0001866,3,G000040,2022-04-27 23:44:22,20220427,287.62,1978.89,-1691.27
SP000027144,S000006826,U0002584,1,G000030,2020-12-26 12:19:47,20201226,97.61,43.2,54.41
SP000027145,S000006826,U0002584,1,G000030,2020-12-26 12:22:13,20201226,79.0,319.25,-240.25
SP000027146,S000006828,U0002045,1,G000112,2019-02-01 10:51:17,20190201,91.07,34.19,56.88
SP000027147,S000006828,U0002045,1,G000112,2019-02-01 10:54:17,20190201,63.59,77.66,-14.07
SP000027148,S000006829,U0001188,1,G000104,2021-03-12 04:09:43,20210312,1217.89,154.21,1063.68
SP000027149,S000006829,U0001188,1,G000104,2021-03-12 04:10:37,20210312,494.8,28.07,466.73
SP000027150,S000006829,U0001188,1,G000104,2021-03-12 04:20:35,20210312,375.4,94.42,280.98
SP000027151,S000006829,U0001188,1,G000104,2021-03-12 04:08:14,20210312,461.27,126.1,335.17
SP000027152,S000006829,U0001188,1,G000104,2021-03-12 04:28:04,20210312,407.12,537.73,-130.61
SP000027153,S000006829,U0001188,1,G000044,2021-03-12 04:16:20,20210312,723.48,682.79,40.69
SP000027154,S000006829,U0001188,1,G000104,2021-03-12 04:17:57,20210312,544.16,888.72,-344.56
SP000027155,S000006829,U0001188,1,G000104,2021-03-12 04:06:45,20210312,528.7,98.73,429.97
SP000027156,S000006829,U0001188,1,G000104,2021-03-12 04:13:17,20210312,300.88,387.01,-86.13
SP000027157,S000006830,U0000179,1,G000017,2023-11-16 14:52:00,20231116,103.01,9.96,93.05
SP000027158,S000006830,U0000179,1,G000017,2023-11-16 14:49:54,20231116,94.93,22.84,72.09
SP000027159,S000006830,U0000179,1,G000017,2023-11-16 14:46:01,20231116,80.76,73.72,7.04
SP000027160,S000006830,U0000179,1,G000063,2023-11-16 14:54:34,20231116,143.92,187.15,-43.23
SP000027161,S000006830,U0000179,1,G000085,2023-11-16 14:49:15,20231116,152.29,121.62,30.67
SP000027162,S000006830,U0000179,1,G000007,2023-11-16 14:52:39,20231116,93.81,15.87,77.94
SP000027163,S000006830,U0000179,1,G000063,2023-11-16 14:55:07,20231116,115.49,147.81,-32.32
SP000027164,S000006831,U0001816,1,G000033,2024-04-01 06:38:30,20240401,99.83,150.12,-50.29
SP000027165,S000006831,U0001816,1,G000078,2024-04-01 06:31:13,20240401,175.5,152.17,23.33
SP000027166,S000006831,U0001816,1,G000033,2024-04-01 06:40:23,20240401,169.84,100.32,69.52
SP000027167,S000006831,U0001816,1,G000033,2024-04-01 06:34:43,20240401,233.91,76.11,157.8
SP000027168,S000006831,U0001816,1,G000033,2024-04-01 06:37:57,20240401,176.02,289.64,-113.62
SP000027169,S000006832,U0003606,4,G000015,2023-07-13 10:04:34,20230713,17.34,13.47,3.87
SP000027170,S000006833,U0002722,1,G000044,2022-02-09 05:16:41,20220209,810.34,1689.26,-878.92
SP000027171,S000006834,U0001939,1,G000109,2021-09-13 05:51:25,20210913,780.38,10.19,770.19
SP000027172,S000006834,U0001939,1,G000109,2021-09-13 05:45:21,20210913,711.7,297.73,413.97
SP000027173,S000006835,U0002675,1,G000115,2023-12-19 07:37:28,20231219,1629.76,2247.23,-617.47
SP000027174,S000006836,U0001560,4,G000032,2020-02-01 20:21:58,20200201,68.78,128.76,-59.98
SP000027175,S000006837,U0000081,1,G000040,2024-07-14 12:22:55,20240714,100.59,103.12,-2.53
SP000027176,S000006837,U0000081,1,G000040,2024-07-14 12:45:52,20240714,120.32,22.58,97.74
SP000027177,S000006838,U0003826,4,G000047,2023-12-03 07:43:27,20231203,484.52,345.39,139.13
SP000027178,S000006838,U0003826,4,G000116,2023-12-03 07:42:57,20231203,662.54,262.66,399.88
SP000027179,S000006838,U0003826,4,G000100,2023-12-03 07:42:03,20231203,1233.95,38.93,1195.02
SP000027180,S000006838,U0003826,4,G000116,2023-12-03 07:43:20,20231203,1289.86,1110.46,179.4
SP000027181,S000006838,U0003826,4,G000116,2023-12-03 07:41:41,20231203,1050.29,481.63,568.66
SP000027182,S000006838,U0003826,4,G000116,2023-12-03 07:48:57,20231203,1332.14,1437.32,-105.18
SP000027183,S000006838,U0003826,4,G000116,2023-12-03 07:45:12,20231203,861.41,583.77,277.64
SP000027184,S000006839,U0001166,3,G000068,2025-10-16 00:57:46,20251016,147.63,217.0,-69.37
SP000027185,S000006840,U0001330,1,G000077,2024-02-05 05:05:50,20240205,846.54,34.82,811.72
SP000027186,S000006840,U0001330,1,G000082,2024-02-05 05:09:45,20240205,786.8,760.16,26.64
SP000027187,S000006840,U0001330,1,G000077,2024-02-05 05:07:03,20240205,596.74,289.6,307.14
SP000027188,S000006840,U0001330,1,G000104,2024-02-05 05:10:54,20240205,783.25,281.74,501.51
SP000027189,S000006842,U0001490,1,G000078,2021-10-11 12:23:26,20211011,120.33,211.82,-91.49
SP000027190,S000006842,U0001490,1,G000071,2021-10-11 12:20:36,20211011,67.77,77.35,-9.58
SP000027191,S000006842,U0001490,1,G000044,2021-10-11 12:22:22,20211011,67.45,7.29,60.16
SP000027192,S000006843,U0003929,1,G000009,2022-05-11 03:22:56,20220511,836.43,677.84,158.59
SP000027193,S000006843,U0003929,1,G000038,2022-05-11 03:26:57,20220511,594.54,242.07,352.47
SP000027194,S000006843,U0003929,1,G000070,2022-05-11 03:27:34,20220511,602.28,488.06,114.22
SP000027195,S000006845,U0000877,3,G000028,2019-06-10 21:10:45,20190610,38.1,38.03,0.07
SP000027196,S000006846,U0001835,3,G000085,2019-09-07 17:57:08,20190907,243.88,202.33,41.55
SP000027197,S000006847,U0001810,1,G000033,2022-09-08 12:24:00,20220908,1468.47,5115.47,-3647.0
SP000027198,S000006847,U0001810,1,G000091,2022-09-08 12:18:04,20220908,879.12,403.65,475.47
SP000027199,S000006847,U0001810,1,G000005,2022-09-08 12:26:44,20220908,1787.39,2654.69,-867.3
SP000027200,S000006847,U0001810,1,G000067,2022-09-08 12:26:30,20220908,930.84,1501.04,-570.2
SP000027201,S000006847,U0001810,1,G000005,2022-09-08 12:22:37,20220908,1198.34,268.5,929.84
SP000027202,S000006848,U0000640,1,G000039,2021-07-21 09:57:30,20210721,76.5,173.24,-96.74
SP000027203,S000006848,U0000640,1,G000039,2021-07-21 09:58:41,20210721,58.44,55.4,3.04
SP000027204,S000006849,U0000370,1,G000103,2025-12-01 21:12:04,20251201,1304.5,2036.46,-731.96
SP000027205,S000006849,U0000370,1,G000099,2025-12-01 21:03:32,20251201,1123.29,5221.66,-4098.37
SP000027206,S000006850,U0001542,1,G000113,2024-09-07 15:54:46,20240907,101.63,95.44,6.19
SP000027207,S000006851,U0002018,2,G000092,2020-04-20 16:22:23,20200420,88.88,55.05,33.83
SP000027208,S000006851,U0002018,2,G000092,2020-04-20 16:18:55,20200420,162.55,369.01,-206.46
SP000027209,S000006851,U0002018,2,G000104,2020-04-20 16:21:42,20200420,131.17,169.2,-38.03
SP000027210,S000006851,U0002018,2,G000092,2020-04-20 16:24:13,20200420,95.09,225.44,-130.35
SP000027211,S000006851,U0002018,2,G000092,2020-04-20 16:19:05,20200420,113.32,612.99,-499.67
SP000027212,S000006851,U0002018,2,G000092,2020-04-20 16:22:04,20200420,101.97,107.43,-5.46
SP000027213,S000006853,U0000408,3,G000019,2022-07-03 17:59:26,20220703,464.84,862.17,-397.33
SP000027214,S000006853,U0000408,3,G000018,2022-07-03 17:50:15,20220703,413.54,102.04,311.5
SP000027215,S000006853,U0000408,3,G000072,2022-07-03 17:58:12,20220703,362.09,29.74,332.35
SP000027216,S000006853,U0000408,3,G000018,2022-07-03 17:49:12,20220703,373.76,1238.65,-864.89
SP000027217,S000006853,U0000408,3,G000018,2022-07-03 17:52:26,20220703,430.12,37.9,392.22
SP000027218,S000006853,U0000408,3,G000018,2022-07-03 17:48:16,20220703,480.18,1524.48,-1044.3
SP000027219,S000006853,U0000408,3,G000062,2022-07-03 17:53:09,20220703,664.46,136.61,527.85
SP000027220,S000006854,U0002451,1,G000090,2025-01-19 15:25:46,20250119,100.5,60.09,40.41
SP000027221,S000006854,U0002451,1,G000008,2025-01-19 15:20:59,20250119,160.95,30.32,130.63
SP000027222,S000006855,U0001921,1,G000039,2025-01-16 14:34:01,20250116,74.72,22.59,52.13
SP000027223,S000006855,U0001921,1,G000039,2025-01-16 14:15:34,20250116,85.9,154.56,-68.66
SP000027224,S000006855,U0001921,1,G000039,2025-01-16 14:48:13,20250116,38.38,32.3,6.08
SP000027225,S000006855,U0001921,1,G000039,2025-01-16 14:36:27,20250116,41.56,7.11,34.45
SP000027226,S000006855,U0001921,1,G000039,2025-01-16 14:46:24,20250116,40.71,37.3,3.41
SP000027227,S000006855,U0001921,1,G000039,2025-01-16 14:37:36,20250116,60.4,15.97,44.43
SP000027228,S000006856,U0001179,3,G000070,2021-03-08 16:43:54,20210308,74.38,168.82,-94.44
SP000027229,S000006856,U0001179,3,G000103,2021-03-08 16:43:43,20210308,81.16,9.29,71.87
SP000027230,S000006856,U0001179,3,G000070,2021-03-08 16:50:29,20210308,99.43,25.14,74.29
SP000027231,S000006856,U0001179,3,G000106,2021-03-08 16:49:07,20210308,116.48,284.05,-167.57
SP000027232,S000006856,U0001179,3,G000004,2021-03-08 16:43:20,20210308,90.83,12.01,78.82
SP000027233,S000006856,U0001179,3,G000070,2021-03-08 16:46:02,20210308,136.04,87.49,48.55
SP000027234,S000006856,U0001179,3,G000070,2021-03-08 16:51:44,20210308,124.66,8.45,116.21
SP000027235,S000006856,U0001179,3,G000070,2021-03-08 16:55:42,20210308,86.11,114.29,-28.18
SP000027236,S000006856,U0001179,3,G000070,2021-03-08 16:55:15,20210308,82.89,7.71,75.18
SP000027237,S000006856,U0001179,3,G000057,2021-03-08 16:50:52,20210308,83.31,44.19,39.12
SP000027238,S000006856,U0001179,3,G000070,2021-03-08 16:55:46,20210308,65.32,39.23,26.09
SP000027239,S000006856,U0001179,3,G000070,2021-03-08 16:47:46,20210308,122.46,184.63,-62.17
SP000027240,S000006857,U0000469,1,G000002,2023-11-15 00:21:59,20231115,85.49,27.63,57.86
SP000027241,S000006857,U0000469,1,G000002,2023-11-15 00:17:19,20231115,52.92,2.17,50.75
SP000027242,S000006857,U0000469,1,G000002,2023-11-15 00:19:06,20231115,53.78,61.87,-8.09
SP000027243,S000006858,U0002105,2,G000056,2024-07-28 01:32:25,20240728,43.25,86.53,-43.28
SP000027244,S000006860,U0003267,1,G000024,2025-10-22 19:00:20,20251022,185.51,157.39,28.12
SP000027245,S000006860,U0003267,1,G000024,2025-10-22 19:25:49,20251022,124.31,628.53,-504.22
SP000027246,S000006860,U0003267,1,G000024,2025-10-22 18:57:05,20251022,241.93,528.89,-286.96
SP000027247,S000006860,U0003267,1,G000024,2025-10-22 19:19:50,20251022,488.36,181.4,306.96
SP000027248,S000006860,U0003267,1,G000024,2025-10-22 18:56:17,20251022,236.59,169.44,67.15
SP000027249,S000006860,U0003267,1,G000024,2025-10-22 19:19:57,20251022,319.02,1385.43,-1066.41
SP000027250,S000006860,U0003267,1,G000024,2025-10-22 18:59:08,20251022,218.94,110.96,107.98
SP000027251,S000006860,U0003267,1,G000001,2025-10-22 19:07:19,20251022,103.23,203.83,-100.6
SP000027252,S000006860,U0003267,1,G000024,2025-10-22 19:03:25,20251022,138.75,21.33,117.42
SP000027253,S000006860,U0003267,1,G000036,2025-10-22 19:15:14,20251022,177.69,126.06,51.63
SP000027254,S000006860,U0003267,1,G000089,2025-10-22 18:58:25,20251022,369.74,905.81,-536.07
SP000027255,S000006861,U0001510,1,G000016,2024-09-13 01:55:27,20240913,3081.92,2492.32,589.6
SP000027256,S000006861,U0001510,1,G000016,2024-09-13 01:56:00,20240913,2503.08,2798.69,-295.61
SP000027257,S000006863,U0001490,2,G000075,2022-06-09 06:27:48,20220609,1005.83,146.47,859.36
SP000027258,S000006863,U0001490,2,G000075,2022-06-09 06:28:54,20220609,597.97,221.6,376.37
SP000027259,S000006864,U0001561,3,G000070,2024-03-01 02:16:06,20240301,47.97,30.51,17.46
SP000027260,S000006864,U0001561,3,G000070,2024-03-01 02:21:21,20240301,39.99,24.87,15.12
SP000027261,S000006864,U0001561,3,G000070,2024-03-01 02:26:47,20240301,25.26,13.13,12.13
SP000027262,S000006864,U0001561,3,G000070,2024-03-01 02:27:22,20240301,56.36,3.15,53.21
SP000027263,S000006864,U0001561,3,G000070,2024-03-01 02:10:35,20240301,55.0,67.77,-12.77
SP000027264,S000006864,U0001561,3,G000070,2024-03-01 02:22:17,20240301,66.05,55.42,10.63
SP000027265,S000006864,U0001561,3,G000070,2024-03-01 02:09:37,20240301,35.64,84.16,-48.52
SP000027266,S000006865,U0001014,1,G000049,2019-02-27 15:18:12,20190227,551.98,184.77,367.21
SP000027267,S000006865,U0001014,1,G000067,2019-02-27 15:19:27,20190227,826.6,757.41,69.19
SP000027268,S000006865,U0001014,1,G000067,2019-02-27 15:17:36,20190227,491.07,570.95,-79.88
SP000027269,S000006865,U0001014,1,G000067,2019-02-27 15:15:04,20190227,334.67,263.86,70.81
SP000027270,S000006865,U0001014,1,G000067,2019-02-27 15:18:07,20190227,408.29,633.69,-225.4
SP000027271,S000006865,U0001014,1,G000067,2019-02-27 15:12:44,20190227,493.83,118.18,375.65
SP000027272,S000006865,U0001014,1,G000109,2019-02-27 15:21:07,20190227,552.65,917.25,-364.6
SP000027273,S000006865,U0001014,1,G000067,2019-02-27 15:15:41,20190227,630.39,1569.15,-938.76
SP000027274,S000006865,U0001014,1,G000067,2019-02-27 15:11:56,20190227,318.03,131.95,186.08
SP000027275,S000006865,U0001014,1,G000067,2019-02-27 15:14:37,20190227,279.56,407.46,-127.9
SP000027276,S000006865,U0001014,1,G000067,2019-02-27 15:16:16,20190227,382.23,15.87,366.36
SP000027277,S000006866,U0001021,3,G000039,2024-06-28 03:40:50,20240628,105.88,199.94,-94.06
SP000027278,S000006867,U0000182,1,G000095,2021-11-19 08:29:50,20211119,219.36,170.58,48.78
SP000027279,S000006867,U0000182,1,G000055,2021-11-19 08:31:36,20211119,199.97,271.73,-71.76
SP000027280,S000006867,U0000182,1,G000055,2021-11-19 08:31:01,20211119,237.33,230.33,7.0
SP000027281,S000006870,U0001095,3,G000092,2023-03-31 11:26:25,20230331,653.96,864.82,-210.86
SP000027282,S000006870,U0001095,3,G000077,2023-03-31 10:53:03,20230331,585.44,139.42,446.02
SP000027283,S000006870,U0001095,3,G000092,2023-03-31 11:08:09,20230331,332.76,127.21,205.55
SP000027284,S000006870,U0001095,3,G000092,2023-03-31 10:40:12,20230331,361.33,440.33,-79.0
SP000027285,S000006871,U0001877,3,G000049,2025-12-05 13:03:58,20251205,436.16,294.18,141.98
SP000027286,S000006873,U0001681,1,G000088,2019-05-10 04:53:38,20190510,138.89,232.09,-93.2
SP000027287,S000006873,U0001681,1,G000088,2019-05-10 04:59:03,20190510,144.31,141.8,2.51
SP000027288,S000006874,U0001564,1,G000016,2021-06-14 06:08:04,20210614,285.33,347.62,-62.29
SP000027289,S000006874,U0001564,1,G000074,2021-06-14 06:16:13,20210614,438.64,645.5,-206.86
SP000027290,S000006874,U0001564,1,G000074,2021-06-14 06:14:16,20210614,678.62,728.03,-49.41
SP000027291,S000006874,U0001564,1,G000074,2021-06-14 06:20:43,20210614,753.74,1176.8,-423.06
SP000027292,S000006874,U0001564,1,G000074,2021-06-14 06:08:56,20210614,290.41,613.28,-322.87
SP000027293,S000006874,U0001564,1,G000070,2021-06-14 06:14:27,20210614,742.53,2504.67,-1762.14
SP000027294,S000006874,U0001564,1,G000074,2021-06-14 06:13:53,20210614,355.0,118.4,236.6
SP000027295,S000006876,U0002754,3,G000015,2023-12-29 09:34:49,20231229,1808.78,668.1,1140.68
SP000027296,S000006876,U0002754,3,G000015,2023-12-29 09:39:23,20231229,2586.26,235.87,2350.39
